item_id,label,purpose,sub_purpose,download_link,translation
bukjeju-0701,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/jj/bukjeju/bukjeju-0701.mp3,"@Ahheoya uh eong uhuh eong uhuh uh eong oheong uhuh uh eong ildorirang sadeurogonang

Eoya eunguhuh heo uhuh heoue eunguh heo ildorirang sadeurogonang  
Ahheoya ueong uhuh heo uhuh heo eunguh heo eheo idorirang sadeurogonang  
“Eolssa! Chuna Chuna Mansanchuna Okdanchuna mul arae okdolgati jeobisae1) allagurigati2) ganyagwi3) jeotnalgaegati4) sireureung jalnaonda”  
Ahheoyang uhuh ueong eonghu eunguh ueonguh heo uhuh eoe idorirang sadeurogonang  
“Eolssa! Kongbap-eul meogeonneunya ojinjyojin jal naonda jireumbap-eul5) meogeonneunya munjilmunjil jal naonda gasirak-eul6) meogeonneunya geokkeulgeokkeul jal naonda”  
Ahheoyang uhuh eung uhuh uhuh uhuh eonguh heo uhuh eoeol idorirang sadeurogonang

1) swallow  
2) like a snout  
3) crow  
4) like a wing of a spoon  
5) oily rice  
6) husks  
- sound of stubbornness  
- jin sade  
>"
jeongseon-0707,Work_artisan,Work,artisan,http://urisori.co.kr/sound/origin/gw/jeongseon/jeongseon-0707.mp3,"Weave the loom, weave the loom,  
Weave the loom on the jade railing.  
The loom legs are four,  
The big child's legs are two.  
Together, they make six legs.  
The eldest of three siblings,  
The single with eyebrow hair,  
The two brothers playing with eyebrows,  
Are like Anggeum Danggeum toffee.  
Twisting chrysanthemum threads,  
The sheep playing with a dragon's head,  
Is the sound of wild geese crying and flying away.  
The sound of jumping two-headed ducks,  
The crying of wild geese competing for a mate.  
Whether pulling or playing with the slippers,  
The countless babies' measures,  
Carrying etiquette and rules,  
The powdered makeup seems like the beauty queen's.  
Wearing the jade belt on the waist,  
Carrying the millet rice in front,  
In the bark wrap of the chingching tree,  
The jujube tree and red makeup box  
Come and go like family treasures of three thousand."
geumreung-0311,Lullaby_lullaby,Lullaby,lullaby,http://urisori.co.kr/sound/origin/gb/geumreung/geumreung-0311.mp3,"Rock-a-bye, sleep well, our baby is sleeping soundly.  
Silver child, golden child, longevity and prosperity child.  
Even if given silver, it cannot buy you;  
Even if given gold, it cannot buy you.  
Loyal subjects to the country,  
Filial children to their parents,  
Brotherly love among siblings,  
Harmony among relatives,  
Thoughtfulness throughout the neighborhood,  
A virtuous wife is a treasure in the mountains and rivers.  
Be as strong as Mount Tai,  
As deep and boundless as the ocean,  
Let your fame spread throughout the world."
jinan-0602,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/jb/jinan/jinan-0602.mp3,"Plowing one field like Maegeut, then plowing two fields,
The news of mother’s death has come, mother, worried mother has passed away.
Plow the field cheaply where they used to plow, walking through the night for a day,
Leaving behind the work that takes a day or two and rushing within three hours,
Plow one field, then plow two fields, the official who went to Seoul returned,
He took the homojaru (a measuring container) and told me to go.
After turning one mound, the blackbirds are noisy,
After turning two mounds, the sound of life resonates,
After turning three mounds, this is what our elder brother said,
Return the way you came.
Dear, dear, you promised to have a daughter, even if it’s three thousand li (miles) away,
If you’re to have a son, send him from beyond ten thousand li."
yecheon-0812,Lullaby_lullaby,Lullaby,lullaby,http://urisori.co.kr/sound/origin/gb/yecheon/yecheon-0812.mp3,"Lullaby, lullaby, our baby is sleeping.  
Neither the dog shall bark, nor the rooster crow.  
Lullaby, lullaby, our baby sleeps quietly.  

Golden child, jade child, treasure worth more than seven hundred pieces of gold,  
Child of countless mountains and roaring waterfalls, child of the sun and the moon at sunset,  
Child of the moon palace, child of the fairyland of eternal youth.  

Lullaby, lullaby, our baby sleeps well.  
Sleep quietly and grow well, so that you may serve the king faithfully,  
Be loyal to the king, be filial to your parents,  
Have brotherly love among siblings, harmony between husband and wife,  
Family and relatives living in harmony, neighbors united in community.  

Even if given gold, I do not want you; even if given silver, I do not want you.  
Neither gold nor silver do I want, so sleep quietly,  
Grow strong and healthy, lullaby, lullaby, our baby.  

"
goheung-0117,Work_artisan,Work,artisan,http://urisori.co.kr/sound/origin/jn/goheung/goheung-0117.mp3,"Spinning wheel extension, large extension  
Janggu drum setup, bubbling sound  
At the burial mound, a traditional folk song  
Weeping while holding a reed mat  
So pitiful, I can't bear to listen  
The ailment from the melody  
If you cast a fortune at Gaemori  
Sesame oil is the remedy  
Oh mother, oh mother, crying  
Trying to look fancy only makes me  
Cannot live, cannot live  
Cannot endure married life  
The bonfire in the middle of the yard  
Only when the fire burns can you know  
Only he who suffers knows  
Like the day, only my heart burns inside"
gapyeong-0401,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/gg/gapyeong/gapyeong-0401.mp3,"Whoa, whoa, you damn ox, stay still, I’m going to yoke you.  
Whoa, whoa, whoa, whoa, alright, it’s done, now let’s go, now.  
Come on, come on, this damn ox, that damn ox, where are you going on your own? Come on, come on.  
Come on, come on, this damn ox, that damn ox, hey hey, that hey hey, let’s go, hey hey.  
Come on, come on, hey, come on, let’s go, these damn oxen, come on, come on, come on.  
Let’s go, this damn ox, that damn ox, come on, come on, where are you going there?  
Dragging along, come on, come on.  
Let’s go, hey hey, oh oh, oh ho, these damn oxen, let’s turn around.  
Oh oh, let’s turn around, come on, come on, that ox, hey hey, let’s go straight.  
Hey hey, this damn ox, come on, where to, let’s go.  
Let’s go, hey hey, come on, where to? Here’s the ox (           )  
Come on, let’s yoke them, whoa, whoa, these damn oxen, whoa, whoa.  
Come on, let’s turn around and go again, straight ahead, that hey hey, this damn ox hey hey.  
Oh oh, hey hey, come on, where now, this damn ox?  
Whoa, whoa, whoa, whoa, stop, let’s rest!"
samcheok-1013,Lullaby_lullaby,Lullaby,lullaby,http://urisori.co.kr/sound/origin/gw/samcheok/samcheok-1013.mp3,"Baby, baby, sleep well.  
Why are you crying?  
Sleep soundly, sweetly.  
Are you a water otter under the ice?  
Is that an otter in the bushes?  
Is it a drunkard at the bar?  

Pulu pulu, Pulmuya, where is Pulmu? The summit is also Pulmu.  
Jidara, jidara, jidara...  
(NG)"
bukjeju-0401,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/jj/bukjeju/bukjeju-0401.mp3,"A: Ugiduri deoreomma hit  
B: Get up, get up  
A: Dabinanin sanbeomiyo  
B: Like a baby waking up  
A: Ugiduri deoreomma hit  
B: Swarming, get up, nation  
A: Dogeumchak (1) manseok, munchal munchal, please get up  
B: Jamun batdi (2) water flowing like rain, hurry up and get up, nation  
A: Let’s try planting with effort (3)  
B: Ugiyah duri deolreomma ya  
A: Oh hey, get up now  
B: Where will this grass go, you rascal?  
A: Like a baby lying down waking up  
B: Yeongjang batdi (4) burial mound rice grain  
A: Let’s finish planting (5) and work  
B: Hurry up, get up, nation  
A: Jokdaeng malang (6) hayemsira (7) hi  
B: Today (8), cooperate more  
A: The land that will live for ten thousand autumns and ten thousand years  
B: Hurry up, get up, nation  
A: Today, it is rising brightly hi  
B: Getting up is like eating rice cake  
A: Getting up, lying down and eating porridge like that  
B: This is like a fierce red hawk  
A: Well getting up, munchal munchal  

Notes:  
1) Straw woven that is placed on the back of a cow  
2) At the family field  
3) Exert effort/power  
4) At the burial site  
5) Unite strength, cooperate  
6) Don’t call it small  
7) Keep doing it  
8) Nowadays"
gwangyang-0107,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/jn/gwangyang/gwangyang-0107.mp3,"Hei hee yeohei yeohoru sangsadiyuyeo  
Yeoboso nongbudeul inae mareul deureobwa ra  
Ana nongbuya maldeureora  
I nonppaemi nongsareul jieo  
Bumo-ege bongdeokhago nameuji gokssik-eun  
Urideul-i meokgo saragase  

-Farmers  
-When plowing the rice field, they took turns singing Yukjabaegi or Nongbuga."
jeongseon-0804,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/gw/jeongseon/jeongseon-0804.mp3,"A: Did it quickly and then one more dance  
B: Did it quickly and then another dance  
C: Did it quickly and then one more dance  
A: Did it quickly and then another dance  
B: Whether you do it well or I do it well, one more dance  
A: Did it quickly and then another dance  
C: Did it quickly and then another dance....

C: Did it quickly and then another dance, tie it up  
B: Did it quickly and then one more dance  
A: Did it quickly and then another dance  
C: Did it quickly and then another dance, tie it up  
A: Did it quickly and then one more dance  
C: Did it quickly and then another dance  
A: Did it quickly and then another dance, tie one more up"
naju-0112,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/jn/naju/naju-0112.mp3,"@Erong Derong Jihwaja is good

-Erong Derong Jihwaja is good  
-The bountiful year bird cries, the bountiful year bird cries  
-This year too, the bountiful year bird cries  
-Hey there, the hardworking farmer  
-Wearing a three-shaku plain cotton towel  
-Carrying it on my body  
-Cross over the Janggu ridge  
-I’m going to block the water channel  
-Riding an ox and a horse  
-Hey there, open the front gate  
-Carrying the Nojeokbong (firewood pile)  
-Clearing the way here and there  
-Collecting tens of thousands of sacks  
-Laying them down in our yard  
-Where else is there such a bountiful year?  
-How joyful, joy has come  
-Our farmers have become joyful  
-Hey there, housewife  
-Catch a chicken at the traditional market  
-This is good, this is good indeed  

-It is a song sung when finishing the last rice paddy and returning home.  
>"
jangseong-0312,etc_minstrel,etc,minstrel,http://urisori.co.kr/sound/origin/jn/jangseong/jangseong-0312.mp3,"Oh, Pumba, you're doing well  
If you do well, you're my son  
If I can't do it, it's your father  
Eolssigu ssigu, here we go  
If you hang it on your ear, it's an earring  
If you hang it on your neck, it's a necklace  
If you hang it in the room, it's a clothes hanger  
Oh, Pumba, you're doing well  
The street performer who came last year  
Didn't die and came again  
Eolssigu ssigu, you're doing well  
Ssigu ssigu, you're doing well  
Where did the master go?  
If I come in, I'll run away  
If you can't do it, you go  
If I can't go, you go  
Oh, Pumba, you're doing well"
gangjin-0405,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/jn/gangjin/gangjin-0405.mp3,"- E-he-i, uh-he-i  
Uh-he-i — e-ya-e-i  
I am going, I am going  
Following my beloved, I am going  
E-he-i, e-he-o-e-he-o-a  
E-he-i, uh-he-i, uh-he-ro-go-na  
E-he-i-eo, e-he-i, e-he-o-he-a  
Uh-he-o, e-he-ro-go-na, e-he-e-e-ya  

- The sun sets behind the western mountain  
The moon rises over the eastern hill  
E-he-i, e-he-e-ya  
E-he-ro, go-ro-go-na, e-he-i  
E-he-ro, go-ro-go-na"
anseong-0106,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/gg/anseong/anseong-0106.mp3,"@ Eoleolleol Sangsade-ya

Eoleolleol Sangsade-ya  
Hello there, farmers  
Please listen to a word from me  
Farmers are the foundation of the land  
Like muscle strength, they farm  
And pile up the harvest like a mountain  
Helping the poor and needy  
Is the work of a great man  
Respecting Confucius, Mencius, and morals  
They establish schools  
Becoming a school principal or teacher  
Is the work of a great man  
Eoreolreolreolreol Sangsad-i-ya Ina  
Let’s quickly tie this bundle of rice straw  
And carry it on our backs to the market  
Eoleolleol Sangsade-ya  
What makes you so weary, Sangsa?  
It is the hardship of farming  
That makes it so difficult and exhausting  
Eoreolreolreolreol Sangsad-i-ya Ina  
Eoleolleol Sangsade-yo  
Eheheheeheeyeooh hiiiii (together)"
seungju-0214,Ritual_funeral,Ritual,funeral,http://urisori.co.kr/sound/origin/jn/seungju/seungju-0214.mp3,"@Oh num, oh heo num, let's cross the river, you 화요

-Heo neol, heo neol
 Let's cross the river, you 화여
-What is Bukmang mountain and river?
 Across is Ansan, which is Bukmang
-They say the river to Hwangcheon is far
 But the nearby stream is the river to Hwangcheon
-Is it a public cart or private cart?
 The world is full of division
-Born and die, die and born
 What matters between life and death?
-Oh heo neol, oh heo neol
 Let's cross the river, you 화여
-The tombs of Luoyang city
 The high and low mounds there
-If there are a few heroes and great men
 How many peerless beauties are there?
-If our life is careless
 It becomes that shape over there, they say
-Bright moon, bright moon
 The moon that Li Bai sang to
-Build a thatched house three times
 And live for a thousand or ten thousand years, they said
-Not able to live a hundred years, oh heo num
 Why cross the river, oh heo num?
-The moon hanging over Ilrak West Mountain
 Is tied to Yangryu Temple
-The moon hanging over Wolchul East Pavilion
 Please stay on the cassia tree
-Let's play, let's play
 Let's play until this year ends
-Let's go, let's go, hurry up and go
 Cross this water and go to Baekro
-If we go together to Baekro white river
 We will be free from troubles
-If we put the moon on the turtle's back
 We will go to our hometown, they say
-All done, all done
 Bukmang mountain river is all done

>"
yeongcheon-0104,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/gb/yeongcheon/yeongcheon-0104.mp3,"A: Coming late, coming late

B: Ninety-nine stops, a stopping point

A: Coming late, coming late, hey"
yecheon-0323,Entertainment_children,Entertainment,children,http://urisori.co.kr/sound/origin/gb/yecheon/yecheon-0323.mp3,"Let's go pick the acorn, let's go pick the acorn  
Whose acorn is this acorn, it is the jade acorn of the country  
Open the gate, open the gate of no news  
Open the East Gate  
(Your acorn has rotted)  
(Our acorn is tough)  
Let's go pick the acorn  
Blue Dragon, Yellow Dragon, stir the cauldron  
(Going back, going back)  

Whose East Sea is that East Sea?  
It is the jade acorn of the ruler  
Your acorn has rotted  
Our acorn is tough  

- Called again  
- Transitions to opening the main gate"
sangju-1236,Entertainment_children,Entertainment,children,http://urisori.co.kr/sound/origin/gb/sangju/sangju-1236.mp3,"This street, that street, each street  
Cheondu, mandu, two mandu  
This street, that street, each street  
Cheondu, mandu, two mandu  
Yukdu, yukdu, Jeolla Province  
Jeolla governor, shellfish  
Alaegi, ta-raengi  
A sudden fire on a distant mountain  
Cheongsan Island"
boryeong-0402,Work_fishing,Work,fishing,http://urisori.co.kr/sound/origin/cn/boryeong/boryeong-0402.mp3,"@Receive it

(Sound of words at the beginning)  
- Receive it  
- Receive it  
- Year after year  
- Spring, summer, autumn, winter  
- Receive it  
- Frozen hands and feet  
- Put them inside  
- This fishing ground  
- Tearing it apart  
- Look at your face  
- We did it  
- Receive it  
- Thieves turning around  
- Strong and wise spring  
- Over the days  
- It’s an early remark  
- Receive it  
""Now we’ve loaded a boat""

"
haman-0303,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/gn/haman/haman-0303.mp3,"Take out the seedling tray, take out the seedling tray,  
Let's take out this seedling tray.  
Lift it, let's lift it,  
Let's lift this seedling tray.  

A seedling tray like a checkerboard remains like a chessboard,  
Where has our beloved gone? They don't know how to play chess.  

Placing a concubine on the back, the concubine went to the house to visit,  
Placing the concubine on the back, since it’s raining, how will they go?  
An umbrella, an umbrella, with a new umbrella propped on the hat, they will go.  

Planting rice seedlings in this field, splendidly prosperous,  
Raising a younger sibling without parents, let them grow up flourishing.  

The water channel is clear and clean, letting the water flow,  
Where has the master gone?  
Bringing octopus and abalone, went to visit the concubine's house.  

Which concubine goes out by night and by day?  
At night, they go to sleep, and by day, they go out to play."
buyeo-0505,Work_construction,Work,construction,http://urisori.co.kr/sound/origin/cn/buyeo/buyeo-0505.mp3,"@Enangcheon Galraerose

-Enangcheon Galraerose  
-If you have no virtue or good deeds in this world,  
-You would not have such a good site  
-The geographical center of the mountain is Goryungsan  
-The geographical center of the water is the Yellow Sea waterway  
-The geographical center of the country is the Thai flag  
-Enangcheon Galraerose"
yeongil-0658,Lament_eosayong,Lament,eosayong,http://urisori.co.kr/sound/origin/gb/yeongil/yeongil-0658.mp3,"Going, going, I am going. If I go now, when will I come back?  
Whether I go or not, will I really go? Whether I go or not, will I really go?  
Oh youth, oh youth, do not grow old.  
You young people in your prime, don’t hold on anyway.  
When time passes, it will take you alone.  
You young people in your prime, how is it that you grow old like this?"
andong-0304,Work_construction,Work,construction,http://urisori.co.kr/sound/origin/gb/andong/andong-0304.mp3,"@Ohhoo Dalgae

- Ohhoo Dalgae
- Finely crushing this Dalgae
- So the main posts do not move
- The mountain controller is Kunlun Mountain
- The water controller is the Yellow River channel
- Receiving energy from Kunlun Mountain
- Baekdu Mountain is the foremost
- The foremost mountain is Gyeongsang Province
- Andong Wonbu was like this
- To the north is Hwagan Mountain
- To the south is the Nakdong River
- The Nakdong River stretches seven hundred ri
- Winding and winding, it is a granary
- Looking around at the mountains and rivers on both sides
- The mountains are beautiful and the water is clear
- Looking eastward beyond the fence
- The fields and gardens are good, indeed
- In this era, it is not a bad place
- Looking northwest across
- Geonnebong mountain stands prominently
- Looking southeast
- Even last night on Sosinbong
- Filial sons and loyal subjects were evident
- Three prime ministers and six ministers
- The thousand descendants of Baekja are evident
- Ohhoo Dalgae

"
taean-0409,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/cn/taean/taean-0409.mp3,"@Eoyeoh Eoheoyeoru sangsadieyo

-Eoyeoh Eoheoyeoru sangsadieyo  
-Eoyeoh Eoheoyeoru sangsadieyo  

"
cheongwon-0705,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/cb/cheongwon/cheongwon-0705.mp3,"@Eoheoeya Eheya

-Eheoya Eheya  
-Eoheoeya Eheya  
-Hey there, Mr. Farmer  
-Listen to what I have to say  
-Eoheoeya Eheyaa  
-Plant the rice seedlings in this field  
-The leaves flutter flutter, it’s splendid  
-Hey there, Mr. Farmer  
-If we all die once  
-Can buds or sprouts still come out?  
-Time, oh spring season, do not pass by  
-Precious youth will all grow old  
-The great guest Myeongchun and Myeongsanggun too  
-When they die, no trace remains  
-The noble descendants Baekja and Gwak Unam too  
-When they die, it’s all in vain  
-The eternal emperor Qin Shi Huang also  
-Sleeps in the annals of Yeshan  
-The skilled writer Li Taibai too  
-Roams among the mountains of Guijing  
-The master general Xiang Yu too  
-Has no strength in his five organs  
-The descendant Han Wudi too  
-Sighs under the spring winds of fortune  
-The world-famous physician Bianque too  
-Died not knowing medicine  
-The timeless servant Seoksung too  
-Could do nothing but return  
-Are not heroes aging?  
-Do not brave men die?  
-Heroes, do not boast  
-Brave men, do not brag  
-Human life is full of hardships  
-How could it possibly be avoided?  
-Though the orchid lives long, when it becomes an old tree  
-The returning birds no longer come  
-Even if it is a flower, when it falls  
-The butterflies that used to come will not come  
-Human life, how can it be avoided?  
-Time, oh spring season, do not pass by  
-Precious youth will all grow old  

@Eoheoya

-Eoheoya  
-Eoheoya  
“Ehohoho”  

-Drumbeat  
-End with a faster rhythm  
>"
wando-0203,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/jn/wando/wando-0203.mp3,"@Aha-Aru Sayaeduyo

-Aha-Eoru Sa-Dwiyo  
-Plant rice seedlings in this field, then go to that field  
-On a clear day, there is much worry  
-When the river water is blue, it reminds me of my hometown  
-Aha-Aru Sayaeduyo  
-The sun sets in the western mountain in early fall  
-The moon rises over the eastern hills in mid-autumn  
-Plant rice seedlings in this field, then go to that field  

-The sound of rice planting is a long sound.  
>"
nonsan-0105,Lament_lament,Lament,lament,http://urisori.co.kr/sound/origin/cn/nonsan/nonsan-0105.mp3,"Even though Baekdu Mountain is high, it cannot be as loud as the father-in-law’s voice.  
Even though a whale or tiger is scary, it cannot be as frightening as the mother-in-law’s voice.  
Even though the full moon is bright, it cannot be as bright as the father-in-law’s eyes.  
Even though trams and trains are fast, they cannot be as fast as the sister-in-law’s mouth.  
Even though the vast fields are wide, they cannot be as wide as my husband’s bike basket.  
“That’s the way it is whenever we meet.”

"
jangseong-0306,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/jn/jangseong/jangseong-0306.mp3,"@Eheya, ehe, eya, ei, see my waist

-Eheya, eoh, eya, ei, see my waist  
-Eheya, eoh, eya, ei, see my waist  
-Eheya, eoh, eya, ei, see my waist

"
naju-0502,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/jn/naju/naju-0502.mp3,"@Oh ho ho ho He he he-heh Eru sa-duhuh

-They do it well, really well
 Our farmers all do it well
-Put on this rice paddy ridge
 Let's go over there with that ridge
-It's all coming together, all coming together
 The rice paddy ridges are all coming together
-It's all being built, all being built
 Our group members are all building
-The sounds blend, the sounds blend
 The sounds of the four-way intersection blend

"
damyang-0308,Work_construction,Work,construction,http://urisori.co.kr/sound/origin/jn/damyang/damyang-0308.mp3,"@Eoreolleolreol boss song

-Eoreolleolreol boss song  
-Three hundred geun clubs play with the ball  
-Pound here, pound there too  
-Go, go, I go  
-I go following my lord  
-Heoreolleolleol boss song  
-So that distant people can hear well  
-So that the noblemen in the village can also see well  
-All beat well, all beat well  
-Quietly listen, bang bang, let it go  
-The horse suggests going  
-Only holding my lord, just making noise  
-Leaves bloom and become green mountains  
-Flowers bloom and become volcanoes  
-Pick this flower and that flower  
-Climb the mountain and go to field play  
-Don't do that, don't do that  
-Youngbal and Jojong are opposing Youngbal  
-So-gang and Jojong are harmonious partners  
-Pounded here and there  
-Took a short rest there"
hampyeong-0505,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/jn/hampyeong/hampyeong-0505.mp3,"@Aerong Daerong

-Aerong Daerong  
-The sun sets in Ilrak West Mountain  
-The moon rises over Wolchu East Pavilion  
-In the clear blue sky, there are many small clouds  
-And in my heart, there is also much sorrow"
euiseong-0913,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/gb/euiseong/euiseong-0913.mp3,"-Ongheya

"
milyang-1001,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/gn/milyang/milyang-1001.mp3,"Let's harvest, let's harvest this rice seedbed.  
Let's bring it out, let's bring it out, let's bring out this rice paddy ridge.  

Oh, rice seedbed like a threshing floor, only the janggu (hourglass drum) board remains.  
Janggu, the drumhead is good, but without the two (drumsticks), it can't be played.  

Hey, moving clouds, where do you ride the immortals? (Lead by: Im Nani)  
To Ungcheon and Cheonjabong, riding the northern immortals.  

The far end of this rice paddy ridge looks like a half-moon (Lead by: Ju Youngsoon).  
What's half-moon about it? It's a crescent moon, not a half-moon.  

In Miryang, at Samrang cave, the eldest daughter is picking lotus seeds in the forest.  
I'll pick lotus and water lily seeds for you, bring her to my bosom to marry her.  

The young and beautiful girl with clear eyes is sitting under the parasitic mulberry.  
I'll pick the mulberry and water mulberry seeds for you, let's make a marriage vow for a hundred years."
cheonan-0705,Lullaby_lullaby,Lullaby,lullaby,http://urisori.co.kr/sound/origin/cn/cheonan/cheonan-0705.mp3,"Lullaby, lullaby, lullaby,  
Our baby sleeps well.  
Silver child, gold child,  
Even if given gold, I wouldn’t trade.  
Even if given jade, I wouldn’t trade.  
Lullaby, lullaby, our baby  
Sleeps soundly and peacefully.  

To the parents, a filial child,  
Among siblings, a loving child.  
In the neighborhood, a charming child,  
Among friends, a loyal child.  
Lullaby, lullaby, lullaby, lullaby,  
Our baby sleeps well.  

To the king, a faithful subject,  
Our baby sleeps well.  
To the parents, a filial child,  
Our baby sleeps soundly.  

The moon rising over the back hill  
Gently shines on our baby’s sleeping face,  
Tenderly, tenderly reflecting,  
The face peacefully sleeping.  
Our baby sleeps well.  

Doggy, don’t bark,  
Rooster, don’t crow,  
Our baby’s sleeping face  
Might be disturbed.  

Plant cotton on the back hill,  
When picking the bolls one by one,  
Choose the good ones carefully,  
Make plenty of clothes for the parents.  
Pick plenty more even if frostbitten,  
Let’s wear them on our bodies.  

Lullaby, lullaby, lullaby,  
Sleeping peacefully and soundly.  

Pick cotton and make underwear,  
When pulling out new thread,  
Pick and sort the thread carefully,  
Prepare fine clothes for the parents.  
Pick plenty more,  
Let’s wear them on our bodies.  

Lullaby, lullaby, lullaby,  
Our baby sleeps well."
seongju-0653,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/gb/seongju/seongju-0653.mp3,"@Uh uh, hehe

- Oh ho, hehe
- Roll to the end and answer me
- When plowing the field, do not rest
- Only let the pair of voices rest
- For us farmers working
- The pair of voices are like wings
- Ten plots of rice paddies
- Even the half-moon surface has left
- How come you are a half-moon?
- The crescent moon has become a half-moon
- Looking ahead, the gateway has passed
- Looking behind, the field is quiet
- Our husband, serving one side
- Observes one leg and three feet
- With a steadfast heart, devoted to one master
- The brief illness is insignificant
- Even if one dies a thousand times
- Can one resolve disease through work?
- Roll to the end and answer me
- This disobedience is loyalty
- This disobedience is a virtuous woman
- The contract made on the eighth of February
- The evidence of this life is certain
- Even if you tour two thousand ri
- Will you have two hearts?
- The youthful spring royal expedition
- Please watch over two thousand kinds
- Even if saving the world by the three bonds,
- Would you forget the three bonds?
- The shining heart of the three bonds
- Embracing the three filial principles
- Even life’s three vows are serious matters
- Do not be born on the first day of March
- Resentment during childhood of forty-five years
- The three daily watches are gates of the castle
- Four reasons and four faults, a noble explanation
- Longing for the extent of studies
- Four seasons of spring, upright conduct
- Why do you lament your four limbs?
- Even from Goryeo, you are an official here
- Please illuminate like fifty-six
- The process of five fun impurities
- How can the five elements be unknown?
- Fifty-three provinces, our money
- Misfortune and unhappiness, whose fault is it?
- The general’s theory, the drought
- Though soothed like a river
- The emergency July autumn royal expedition
- All six provincial commanders melt
“Let’s stop here and finish.”"
yecheon-0352,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/gb/yecheon/yecheon-0352.mp3,"-Ahaeng-  
-E- E- E-i iru-ang Ehe- A- Ehei- Aheo- Huya ""ihu huhuh""/Sopal  

"
okcheon-0202,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/cb/okcheon/okcheon-0202.mp3,"@Jeoro-hane Eya Sani Jeoro-hane

- Jeoro-hago Jeoro-hane Eheiya Seohuniga Jeoro-hane  
- Jeoro-hago Jeoro-hane Eheiya Seohuniga Jeoro-hane  
- Our workers, the noblemen, are doing well, maen-e Eheiya Seohuniga Jeoro-hane  
- Don’t try to stamp each square, stamp two squares ahead and flip it over  
  Jeoro-hago Jeoro-hane  
- Where have the noblemen gone? The worker noblemen don’t know how to drink  
  Eheiya Saniya Jeoro-hane  
- For the back rice paddy work, look after the front rice paddy work cheaply as it goes out  
  Eheiya Saniya Jeoro-hane  
- Quickly tie this rice paddy and climb to the upper paddy  
  Eheiya Saniya Jeoro-hane  
- They do well, they really do well, our worker noblemen do well  
  Eheiya Saniya Jeoro-hane  
- The front rice paddy work, let it all go out cheaply, the middle will be cut off  
  Eheiya Saniya Jeoro-hane  

(Change the lead melody.)  
@ Eya Sani Jeoro-hane Eya Sani Jeoro-hane  

- Jeoro-hane Eya Sani Jeoro-hane  
- It’s getting late, it’s getting late, the tobacco refreshment comes late  
  Eya Sani Jeoro-hane  
- Eheihe Eiyo-ya Jeoro-hane Eya Sani Jeoro-hane  
- Quickly tie this rice paddy, Eya Sani Jeoro-hane  
- Let’s climb to the neighboring rice paddy, Eya Sani Jeoro-hane  
- Today, let's rest here, Jeoro-hane Eya Sani Jeoro-hane  
- Eya Sani Jeoro-hane  
- Where shall we play tomorrow? Eya Sani Jeoro-hane  

- Too much resting  
- The front part is practice.  
- The ending sounds are not unified, causing confusion."
daegu-0701,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/gb/daegu/daegu-0701.mp3,"A: Wiya hoho ohoheya  
B: Wiya hoho ohoheya  

A: You're really good at this, very good  
B: Wiya hoho ohoheya  

A: It's too hot, I can't do it  
B: Wiya hoho ohoheya  

A: Let's go up, let's compete  
B: Wiya hoho ohoheya  

A: Wiya  
B: Wiya  

A: Wiya  
B: Wiya"
uljin-0301,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/gb/uljin/uljin-0301.mp3,"Unknown world, unknown world  
At the gate and along the road, unknown world  
Planting unknown hearts  
Let’s try to honor our parents  
Despite the weeds growing  
The leaves of the jujube tree sprout well  
Has the sun set today?  
Every mountain ridge is in shade  
Did the sun go down, causing the shade?  
The mountain is high, so there is shade  
The friends who were here this morning  
Part ways when the sun sets  
Wearing a scarf around my neck  
Let’s meet again tomorrow morning"
