item_id,label,translation
THB_80,RŮZNÉ,"1. Look, look, how thin I am,  
I haven't eaten since Monday,  
look, look, how thin I am,  
I still haven't eaten today.  
2. Look, look, how thin I am,  
like a stump from a little water,  
look, look, how thin I am,  
I still haven't eaten today."
THB_81,RŮZNÉ,"1. Our dear late father,  
grant him the Lord's kingdom,  
he used to help old maidens  
sometimes to some joy.  
2. Our dear late father,  
grant him the Lord's heaven,  
he used to carry old maidens  
in a wheelbarrow to the forest."
THB_82,RŮZNÉ,"1. In Tábor, in the yard  
at the farmer's,  
two girls were fighting  
over a soldier.  
2. The soldier said to them:  
""Don't fight!""  
He threw them pants:  
""Split them.""  
3. One grabbed them,  
runs away,  
the other shouts after her:  
""Half each!"""
THB_83,RŮZNÉ,"1. A motovidlo was getting married,  
   taking a long pole for itself.  
2. All the birds were invited,  
   only the owl was left out.  
3. As soon as the owl heard this,  
   she immediately flew to the wedding.  
4. She sat there on the stove shelf,  
   and started playing German music.  
5. The first dance – a sparrow took her,  
   stepped on her right thumb.  
6. Sparrow, sparrow, you are foolish,  
   don’t step on my claws.  
7. If there were no guests here,  
   your bones would be cracking.  
8. But since there are guests here,  
   I don’t want to cause any trouble."
THB_84,RŮZNÉ,"1. If I had known  
that I was going to die,  
I would have had  
an oak coffin made.  
2. And on that coffin  
a silver lid,  
so that all the maidens  
would be sorry.  
3. And on that lid  
a green wreath,  
so that you would know  
I was a bachelor."
THB_85,RŮZNÉ,"1. Don’t look, farmer,
at how the lad dances,
but see if in the stable
he’s cleaning his little horses.
The horses all dirty,
the harness torn,
look, farmer,
what kind of lad he is.

1. Don’t look, farmer,
at how the girl dances,
look into the kitchen,
how she’s cleaning the pots.
All the pots are dirty,
under the bench a stirring spoon,
look, farmer,
what kind of girl she is."
THB_87,RŮZNÉ,"1. A crow flew in,  
sat on a thorn,  
a second flew in,  
sat next to it.  
2. A little bird flew there,  
sat on a little branch,  
and a second flew in,  
singing a little song."
THB_88,RŮZNÉ,"1. On Monday, there is soup,  
on Tuesday, peas and lentils,  
on Wednesday, cabbage  
as sour as the devil.  
2. On Thursday, there are peas and barley,  
that is very silly here,  
on Friday, we have dumplings,  
eat up, girls.  
3. On Saturday, there are potatoes  
or bread, sausages.  
On Sunday, there is meat,  
eat up, folks."
THB_89,BALADY,"1. When I went through that black forest,  
three maidens were lamenting the oats there.  
2. I began to ask them,  
if my beloved was there too.  
3. Your beloved has already died,  
her funeral was a week ago yesterday.  
4. Take that path up,  
to the new cemetery.  
5. I walked around the cemetery three times,  
but I could not find her anywhere there.  
6. Only a small window—  
are you sleeping, my dear Ančičko?  
7. Who is walking in the cemetery,  
treading the grass on my grave?  
8. No one else but my beloved,  
my dear Pepíček.  
9. Go to the gravedigger’s porch,  
he will give you two tools.  
10. He will give you a spade and a hoe,  
dig up your dear Ančička."
THB_90,BALADY,"1. They are ringing the bells for the holy mass,  
all the maidens are going to it.  
2. Only one did not go,  
she entered the garden.  
3. She wove three wreaths there,  
and that for her lovers.  
4. A gentleman came to her,  
and that was the devil himself.  
5. Give me, maiden, that wreath,  
for I am a handsome young man.  
6. Give me, maiden, both of them,  
for I am a handsome person.  
7. Give me, maiden, all three,  
for I am as handsome as you."
THB_91,BALADY,"1. The girl was mowing, mowing the grass  
not far from the marshland.  
2. A young hunter came to her,  
the forester's young lad.  
3. What are you doing here, girl, what are you doing here,  
you are to perish here now.  
4. Before I perish here,  
I would rather call out three times.  
5. Call out even four times,  
not even a bird will answer you.  
6. When she called the first time,  
a crow answered her.  
7. When she called the second time,  
a magpie answered her.  
8. When she called the third time,  
a jackdaw answered her.  
9. The older brother heard this,  
he went to tell the younger one.  
10. It’s bad, brother, it’s bad with us,  
our sister is calling in the grove.  
11. When they arrived at the grove,  
they found the young hunter.  
12. What are you doing here, young hunter,  
that you have a little saber stained with blood?  
13. I killed the little dove here  
at the innkeeper’s window.  
14. Who cooed at night  
and gave the young men no sleep.  
15. That wasn’t a little dove,  
that was our sister.  
16. All the maidens weave their wreaths,  
while our sister’s hands are rotting."
THB_92,BALADY,"1. When the Virgin Mary  
walked through the world,  
from town to little town  
she asked for lodging.  

2. She came, she came,  
to a blacksmith:  
“My dear blacksmith,  
give me lodging.”  

3. “I have no lodging,  
I have too many apprentices,  
they forge day and night,  
they do not put out the fires.  

4. They forge, they forge,  
three iron nails,  
which Christ on the cross  
will need.”  

5. When the Virgin Mary  
heard these words,  
all frightened,  
she hurried away from there.  

6. She entered, she entered  
an empty stable,  
and when she crossed the threshold,  
she gave birth to her son.  

7. Then came, then came  
the blacksmith’s child:  
“Lull me to sleep,  
my little baby!”  

8. “How can I lull you,  
when I have no hands?”  
“Touch the manger,  
and you will get hands!”  

9. He touched the manger,  
and immediately he gained hands,  
immediately he gained hands,  
and hurried home.  

10. “Oh, father, daddy,  
now he has been born,  
now he has been born,  
who made my hands.  

11. She gave them to me, she gave them,  
the Virgin Mary,  
who yesterday at your place  
asked for lodging.”  

12. “If I had known  
that it was Mary,  
I would have laid her  
in gold, in silver.  

13. And I myself would lie down  
with my head on the stone,  
with my head on the stone,  
with my feet in the thorns.”"
THB_93,MILOSTNÉ,"Formánek is riding  
from Jaroměř,  
over mountains and hills  
turning the shuttle,  
he has blue eyes,  
riding to his lady."
THB_94,MILOSTNÉ,"1. If I were a little bird,  
that little singer,  
I would fly around,  
I would fly around  
over your little yard.  
2. Over your little yard,  
over your stable,  
I would look,  
I would look  
at what your people are doing.  
3. One is cutting the grass,  
another is brushing the horses,  
the third one at the little table  
is writing me  
a letter in red ink.  
4. When he wrote the letter,  
he cried sadly,  
it's a pity for you, girl,  
blue-eyed girl,  
that he didn't get you.  
5. Since he didn’t get you,  
take my brother  
and that way you will get  
and that way you will get  
into our family."
THB_95,MILOSTNÉ,"1. When I was going to my beloved,  
the horses were neighing  
and I quietly said to them,  
so they would stop.  
If Dad had come,  
he would have heard it,  
he would have said: ""Rascal,  
you have just arrived."""
THB_96,MILOSTNÉ,"1. When I dragged that field,  
someone danced with my darling,  
I left the horses standing,  
I went to look at the hay.  
2. How am I not supposed to be sorry,  
when I remember that,  
they took the girl from the bike,  
and even beat me up.  
3. Play for me, music, nicely,  
I already have money in hell,  
I will beat the devil,  
he must return it to me."
THB_97,MILOSTNÉ,"1. The blueberry bush stands tall,  
beneath it is green grass,  
my dear, pick it,  
give it to the horse,  
let it eat.  

2. My horse doesn't want any grass,  
because it comes from deceitful Ančička,  
she was deceitful,  
when she was cutting grass,  
in the green grove."
THB_98,MILOSTNÉ,"1. Shine, moon, brightly,  
do not set yet,  
for my beloved  
is on a long journey.  

2. On a long journey  
among the valleys,  
no one will believe  
what is between us.  

3. Between the two of us  
is the most steadfast love,  
and it is meant to last  
until the longest death.  

4. Last, love, last,  
as long as you can last,  
until the larks  
sing at midnight.  

5. The larks are singing,  
my beloved has not come,  
either he is angry with me  
or he went to another.  

6. If I only knew  
with whom my beloved is lingering,  
I would sprinkle  
his eyes full of salt.  

7. Eyes full of salt,  
teeth full of sand,  
so that he would not break apart  
our faithful love."
THB_99,VOJENSKÉ,"1. That charming little church,  
around it a small grove,  
when I walk that way,  
I will remember  
what my Jeníček is doing.  

2. And he rides, rides, rides  
on his black horse,  
looking at himself  
and fastening  
a steel saber to himself.  

3. When he fastened the saber,  
he stood in front of his house,  
called out to his parents,  
wept sadly,  
until the black horse neighed.  

4. What are you doing, parents,  
what are you doing,  
that you make me stand  
with this horse  
in front of our house for so long?  

5. His mother heard that  
and immediately ran outside:  
“Oh, my dear son,  
who sent you to the army,  
who is responsible for this?”  

6. The cause is that lord,  
the lord lieutenant of Brod,  
he sent me to the army,  
tied me with ropes,  
and even put a guard on me."
THB_100,VOJENSKÉ,"1. I have a humble girl,
she lies down under the shed,
I bought her a ring,
a bed with the ring,
a painted little bed,
so that she would lie down with me.
2. I would lie down with you,
if only I wasn't afraid,
that you would cheat on me,
that you would do something to me,
like last winter
when you tore my quilt."
THB_101,VOJENSKÉ,"1. The priest from Losenice
preaches nicely,
hands out pictures,
binds hands.
2. I will also go
to that sermon,
to ask
for one picture.
3. The kind priest
from Losenice,
he gave me a picture,
and a living one.
4. Where shall I put that picture,
where shall I hide it,
when I have no
place for it.
5. If I put it in books,
it won't fit,
if I put it in a chest,
it will suffocate.
6. I will put it in the bed,
lie down next to it,
it will give me a kiss
and I will give it one too."
THB_102,VOJENSKÉ,"You have a painted vest,  
sir and groom,  
you have a painted vest,  
groom.  
You have a painted bed,  
sir and groom,  
you have a painted bed,  
groom.  
A painted bed,  
with a young woman on it,  
you have a painted bed,  
groom."
THB_103,VOJENSKÉ,"1. At our threshing floor  
they were threshing wheat,  
one sheaf of rye,  
a girl was beaten.  
2. Mother, do not beat her,  
it is not her fault,  
it is my fault,  
she was beaten because of me.  
3. I will still look around  
at the bridesmaids,  
as long as I am still sitting  
at my father’s table.  
4. My dear mother,  
say a word,  
for you will lose me  
like an apple tree.  
5. My dear father  
sits opposite me,  
without a word or cry  
he does not speak to me."
THB_104,VOJENSKÉ,"1. Dear lady,  
open the gates,  
we are bringing you a little bride  
made entirely of gold.  

2. Dear lady,  
open the hall,  
we are bringing you a little bride,  
a good housewife."
THB_105,VOJENSKÉ,"1. However, it will not be so for us,
when we get married,
however, it will not be so for us,
when we wed.
2. We will have made
a basket for trash,
we will have made
a stick for the woman.
3. The woman will turn the stick around,
hit the man,
the woman will turn the stick around,
and give it to the man."
THB_106,PIJÁCKÉ,"1. When I leave this world,  
I will sadly lament to myself.  
A thousand times be greeted,  
blue trousers,  
I would like to kiss you,  
if it were possible.  

2. When I leave this world,  
I will sadly lament to myself.  
By the brook, by the water,  
I picked strawberries there.  
If I do not marry this year,  
I will throw my skirt into the water.  

3. When I leave this world,  
I will sadly lament to myself.  
An old hag, a shabby patch,  
She would not give, even if you took off your hat.  
Even if he stayed with her for a week,  
he still would get nothing."
THB_107,PIJÁCKÉ,"Mom, mom,  
light the lantern,  
until I come home,  
so I don't fall."
THB_108,PIJÁCKÉ,"1. My dad was a good dad,  
I am his good son,  
He had a bag of twenty-cent coins,  
I carried them out for him.  

2. Yesterday I was drunk,  
today I am sober again,  
If God grants me health,  
Tomorrow I will be like a pig.  

The first verse is still sung in the Chodsko region.  
J. Krečman’s father was a shoemaker, his son trained as a baker but did not practice the trade. For 40 years he worked as a roofer; besides that, he repaired harmonicas and clocks. During World War I, he was taken prisoner by the Russians, where he did shoemaking work, then he joined the legions. After the war, he traveled for a year through England and France, making a living playing the harmonica in pubs. Even during the occupation, he worked on roofs, but after the fall, he was seriously injured. After recovery, he worked as a security guard on a railway construction site."
THB_109,PIJÁCKÉ,"1. Honzíček, little beetle, hop, splash,  
come to the slide, hop, splash.  
The slide is slippery, hop, splash,  
from mud into the puddle, hop, splash.  

2. You don’t have me yet, hop, splash,  
and you’re already grumbling at me, hop, splash.  
When you have me, hop, splash,  
then you will hit me, hop, splash."
THB_110,PIJÁCKÉ,"Hen Dance  
According to the singer's account, this dance was very popular during her youth.  
The dancers, boys and girls alike, sang the song while dancing. Cf. Hol. V-148, V-191 (Caught a little hen in green oatgrass..., here the dance is called ""spider""). Pohankovi, EÚ AV ČR Brno, manuscript 726/1, Poličsko 1952 (Caught a hen at night on the street...), ČL VIII-s. 130 (They killed a hen on Trinity Sunday), VIII-s. 131 (In Prague on the street, I caught a hen).  
The singer, wife of a headmaster, comes from the agricultural village of Hříště near Přibyslav. She spoke the local dialect, although her husband often corrected her to speak standard Czech. She recalled that in her native village during her youth, young people used to gather in the evenings on the village green on a bench and sing. She still knew how to perform the hen and kucmoch dances."
THB_111,PIJÁCKÉ,"Once, twice I step forward,  
the third time I spin in a circle."
THB_112,PIJÁCKÉ,"1. If this year were like last year,  
I would count the apples on the apple tree  
Trárijarijarijarom,  
trárijarijarijarijarom.  
2. Apples on the apple tree,  
my dear kisses,  
what I endured  
from his little mother  
Trárija... etc.  
3. What I have endured  
and will still endure,  
don’t come to us, Jeníček,  
I’m not interested in you  
Trárija... etc."
THB_113,PIJÁCKÉ,"1. When I went to Prague  
 for peas, for peas,  
 a herdsman fell on my way,  
 a herdsman, a herdsman.  
 I said to him: ""Hey herdsman,  
 get up, get up,  
 just gallop with me to Prague,  
 gallop, gallop.""  
 A gardener went to the garden  
 with a shovel, with a hoe,  
 he dug up rosemary there,  
 tall, very tall.  
 That was not rosemary,  
 that was horseradish, that was horseradish,  
 if you don’t want me, my maiden,  
 don’t come here, don’t come here."
THB_114,PIJÁCKÉ,"1. When you are the lord, little farmer,  
cut yourself a slice.  
Cut it very thin,  
I will go to the girl,  
cut it very thin,  
I will go to Andulka.  
2. When you are the lord, little farmer,  
cut yourself a slice.  
I will watch  
how the slice will fly  
from the stool,  
as I go to my Andulka."
THB_115,PIJÁCKÉ,"Kucmoch, kucmoch,
I like him,
he's my whole health,
potatoes in their skins,
I have them every day,
I have, I have, I have,
I have them every day"
THB_116,PIJÁCKÉ,"We are fundusáci,  
we are no scoundrels,  
we are fundusáci,  
we are no rascals.  
What we drink, we pay for,  
we are not afraid of anyone,  
we are fundusáci,  
we are no rascals."
THB_117,PIJÁCKÉ,"1. Little hunter, hunter,  
be careful with the girl,  
if you don’t pay attention,  
she will run away from you.  
2. She will run away once,  
twice, three times, four times,  
if you don’t pay attention,  
she will run away many times.  
3. I will be careful with him,  
as long as I have him in my hands,  
when I let him go,  
may the Lord himself take care of him."
THB_118,PIJÁCKÉ,"1. The little goose was swimming on the Danube,  
the goslings are swaying behind her,  
the little huntsman is waiting for her,  
to shoot the old one,  
to leave the young one.  

2. Wait, little huntsman, I will tell on you,  
that you sold the fir standing upright,  
I will tell on you in the office,  
that you sold the fir to the farmer.  

3. It was not a fir, it was a spruce,  
what's it to you what I sell?  
Even if small, I have enough money,  
I can pay like any other guest."
THB_119,PIJÁCKÉ,"A Gypsy asked, Gypsy Gypsy women,
where is the bag of chopped meat,
for a groat or two,
the butcher's shop is full of them."
THB_120,PIJÁCKÉ,"The girls went to the pub,  
they asked the shoemaker to play,  
one told the other  
that they did not feel like going.  
They danced it,  
they did not know how,  
they came home,  
they learned to dance,  
they came home,  
they learned it."
THB_121,PIJÁCKÉ,"1. The grass has withered,  
the dew has fallen,  
my scythe did not  
want to live,  
my sweetheart  
did not want  
to open to me.  

2. She baked pastries  
from white flour,  
sprinkled them  
with gingerbread,  
and handed them  
to Jeníček  
through the window."
THB_122,PIJÁCKÉ,"Don’t marry a girl from Losenec,  
you would need a jack for her,  
better marry one from Vepřový,  
she will suit anyone."
THB_123,PÍSNĚ O KONÍCH,"1. Šafář’s horses,  
they would be horses,  
if they went  
to the well for water.  
2. For water to the well,  
for water to the granary,  
Jeníček  
would whistle for them behind."
THB_124,PÍSNĚ O KONÍCH,"Šafář’s little horses,  
they are like little fish,  
when Jeníček goes plowing,  
girls come to watch,  
how they carry their little heads (what kind of furrows they make)"
THB_127,MASOPUSTNÍ,"1. The carnival is almost over, almost over, almost over,  
to whom will we sell those old maids, sell, sell?  
2. We will sell them to Baurovi from Frantál, to the Jew, to the Jew,  
who will go with them to gather potatoes, potatoes, potatoes."
THB_129,MASOPUSTNÍ,"For the flax, for the flax,  
for the little hemp,  
so that under our armpits  
little legs would grow."
THB_130,MASOPUSTNÍ,"On Deathly Sunday
be merry, gentlemen,
violet, rose,
cannot bloom,
until the Lord helps it.
Saint Catherine
carries a bottle of wine,
when she drinks the wine,
she thanks the Lord."
THB_131,MASOPUSTNÍ,"We carry death from the village,  
a new summer to the village,  
and you, Saint Margaret,  
watch over our rye.  
Saint George is rising,  
unlocking the earth,  
so the grass may grow,  
the green grass,  
up to the knees."
THB_132,MASOPUSTNÍ,"I carry death from the village,  
new summer to the village,  
violet, rose  
cannot bloom,  
until the Lord Himself helps it.  
Dear Death,  
where have you been so long?  
At the spring, at the washhouse,  
washing hands and feet.  
Beautiful madam,  
give a piece of butter,  
madam from the meadow,  
give some flour.  
What kind of sweet bread is this  
without spices, without eggs?"
THB_133,MASOPUSTNÍ,"We carry death from village to village,
God from village to village.
Rejoice, children,
with red flowers,
And you too, young men,
with yellow buns.
What kind of bun is it
without spices, without eggs?
Violet, rose
cannot bloom,
until the Lord God
helps it from heaven.
Will you help it, God,
so it can bloom?
And you, Saint Margaret,
give us God's summer
for the wheat, for the barley,
so that we may harvest it, that God's rye,
and praise the Lord.
Easter, Easter,
where have you been so long?
By the spring, by the granary,
washing hands and feet.
Saint Peter, Saint John
carrying us on the throne,
to us, to us,
to the girls of Nová Dvorská."
THB_134,MASOPUSTNÍ,"We carry death from the village,  
God to the village,  
rejoice, girls,  
with red flowers,  
and you too, lads,  
with yellow buns.  
What kind of bun is it  
without spices, without eggs?  
Violet, rose  
cannot bloom,  
until God from heaven helps it.  
Saint Peter from Rome,  
pour a bottle of wine,  
so that we may drink,  
praise the Lord.  
When we leave the house,  
may the Lord grant you a good day!"
THB_135,MASOPUSTNÍ,"We carried death to you,  
We brought God,  
Dear lady,  
give a piece of lard,  
lady from the meadow,  
give a piece of flour.  
Take a deep breath,  
so your hand won’t hurt for a year."
THB_136,MASOPUSTNÍ,"Deathly white,  
where have you been so long?  
At the spring, at the washhouse,  
washing hands and feet.  
Young lady from the meadow,  
give me a handful of flour,  
if you don’t give me a nut,  
I will tear your fur coat."
THB_137,KOLEDY,"At noon we ring the bell  
and chase Judas  
You unfaithful Judas,  
what have you done,  
that you have betrayed  
your Master to the Jews?  
For that, you must tread stones  
in the vineyard, the stone pit  
with Lucifer the devil,  
forever and ever, amen."
THB_138,KOLEDY,"May the Lord give you good morning,  
how are you?  
I wonder if you still remember me  
from last year?  
I’m carrying a basket  
for apples,  
your Mánička told me  
that you have a lot of them,  
that you are giving them away,  
and that you will give me some too."
THB_139,KOLEDY,"Feasts, feasts, accompaniments,  
for a red egg,  
if you don’t give a red one,  
at least give a white one,  
the hen will lay another for you  
by the stove in the corner,  
on a green twig,  
the twig bends,  
the rooster crows,  
a few eggs for the little pot,  
a bit of butter into it  
and it’s done."
THB_140,KOLEDY,"Dear ladies,  
give us some eggs.  
The hen said  
she would lay them by the pond,  
and from the pond into the puddle—  
who will help her from there?"
THB_141,KOLEDY,"1. We wish you happy holidays, dear friends, that we have healthily awaited the Redeemer. Give us Easter whips from your sincere love, a red egg or a white one for our pocket.

2. We will play with those eggs in the afternoon, the hen will lay you another, just feed her: oats or wheat, she will lay more for you, we also accept money, and a piece of Easter cake."
THB_142,KOLEDY,"Easter is coming to us,  
it will be warm soon,  
the winter was long enough,  
but it quite bothers us.  
Calves are being born,  
goslings are hatching,  
young men are courting,  
each with his beloved.  
There will be music here,  
I'll take you to dance,  
we'll fill our pockets  
with nothing but Easter cakes.  
In the Utín pub,  
the music is playing there,  
I went there to see  
who is dancing there.  
Two girls are dancing there,  
they wear white dresses  
and have torn stockings  
and also slippers.  
I took one to dance,  
she had black teeth,  
I wanted to give her a kiss,  
her breath smelled bad."
THB_143,KOLEDY,"Carol, carol, grandpa,  
give me a mongrel to eat,  
if you don’t give me a mongrel,  
I will tear your coat apart."
THB_144,KOLEDY,"Carol, carol, Stephen,  
what are you carrying in the jug?  
I carry, I carry a carol,  
I slipped on the ice with it,  
dogs gathered around me,  
they ate my carol.  
I am a little caroler,  
I came to you for a treat,  
give me a treat,  
don't laugh at me.  
I'm not driving a cart,  
whatever you give me, I will take.  
If you give me a piece of honey,  
I'll travel even better,  
God will reward you  
in the garden, in the field."
THB_145,KOLEDY,"Caroling, caroling, out the window,  
may the Lord give you a good day!  
The lady killed a little hen,  
she didn’t have a single chick.  
The gentleman got angry,  
he gave the lady a smack."
THB_146,KOLEDY,"1. On one side, spruce branches,  
on the other, pine needles,  
the shepherds were grazing sheep,  
eating porridge from a bowl.  

2. An angel flew to them,  
and told them  
that Christ the Lord was born,  
so that everyone would know.  

3. They did not delay,  
they hurried there immediately,  
to Jesus in Bethlehem,  
they recognized Him as the Lord.  

4. And we, little children,  
would gladly take  
a carol in our little hands,  
if you would give it to us.  

5. If you do not give to us,  
then you will guard,  
we will break pots and dishes,  
whatever you have in the bowl.  

6. And the lids too,  
then we will run home,  
because you did not want to give  
carols to anyone."
THB_147,PÍSNĚ ZE SOUKROMÉHO ARCHIVU LUCIE HONSIGOVÉ,"According to the audio recording of Josef Souček  
1. Don’t you recognize me  
in this white coat,  
after all, I am from Radňov,  
a simple farmer.  
My horses are thin,  
they can barely walk for me,  
I cannot plow  
the field to the proper depth.  

2. I sowed corn cockle  
in our field,  
they grew for me  
as enemies.  
The world spins with me,  
everyone gazes at me,  
no one wishes me  
blue eyes."
THB_148,PÍSNĚ ZE SOUKROMÉHO ARCHIVU LUCIE HONSIGOVÉ,"They are, they are crayfish in the stream,  
They are, they are crayfish in the stream.  
We will go after them,  
we will catch them,  
with my little doll at night."
THB_149,PÍSNĚ ZE SOUKROMÉHO ARCHIVU LUCIE HONSIGOVÉ,"1. Yesterday before evening,  
when I was fetching water,  
his mother,  
his mother  
called out to me.  

2. Draw me, dear daughter,  
water into the jug,  
you can take for it,  
you can take for it  
our little son.  

3. Instead of water,  
I drew her wine,  
here you have it, mother, (she promised),  
here you have it, mother, (she promised),  
for your son. (she did not give me the son)"
VKR_1,NEZAŘAZENO,"1.  
Hey, gentlemen musicians,  
watch out for me,  
the kind of verse I’m going to sing to you,  
be ready to play it for me immediately!  

2.  
Don’t look, musicians,  
that I have a bad coat,  
I have pockets full of money,  
but no one to give it to.  

3.  
The devil came into the pub,  
a bag of fleas on his shoulder,  
he hit them under the bench,  
listen to what happens.  

4.  
The dogs began to tear the bag,  
the fleas started to jump,  
right into the girls’ petticoats,  
they couldn’t run fast enough."
VKR_2,NEZAŘAZENO,"1.  
What, peasants, what are you doing,  
you have fields, but you do not plow,  
what, peasants, what are you doing,  
you have fields and do not plow?  

2.  
Your fields are full of clay,  
sow rosemary on them.  

3.  
The rosemary did not grow for me,  
my maiden has left me.  

4.  
She left me for the stable,  
among four black horses."
VKR_3,NEZAŘAZENO,"Warm up, little sun, warm up,  
heat the mountains and valleys,  
jump up higher  
on our roof  
and make a circle."
VKR_4,NEZAŘAZENO,"1.  
Blacksmiths, blacksmiths,  
forge me a little saber,  
I will ride with it  
to get Hančička.  

2.  
Play, piper,  
play for the journey,  
that I will ride  
to get my bride.  

3.  
I will ride for her  
beyond the dark forests,  
call out, my dear,  
where are you, where are you.  

4.  
The nightingale sang  
in the green grove,  
that we, my dear,  
are betrothed."
VKR_5,NEZAŘAZENO,"1.  
Gentlemen from Ledkov,  
come with us,  
an apple tree has grown  
on our hillside.  

2.  
On that apple tree,  
a red rose,  
whoever has a beautiful daughter  
can marry her off.  

3.  
On that apple tree,  
a red rose,  
whoever has a beautiful girl  
can get married."
VKR_6,NEZAŘAZENO,"1.  
Marjánka, Marjánka, Marjánka has,  
tie my kerchief in two knots.  
I would like to tie it for you,  
if my head did not hurt.  

2.  
It doesn’t hurt you, as you pretend,  
but because you have someone else.  
I don’t have anyone here, I am here alone,  
only you, Pepíček, under the windows."
VKR_7,NEZAŘAZENO,"1.  
Our curly lamb  
made us a little ewe,  
we will shear that little ewe,  
we will have a skirt made,  
we will shear that little ewe,  
we will have a skirt made.  

2.  
The tailor sewed a skirt for us,  
with a big little pocket on it,  
so she could go threshing at the barn,  
and take some wheat in it."
VKR_8,NEZAŘAZENO,"1.  
Our little restless tomcat,  
gives no mouse any peace,  
chases them through the forest,  
when he catches one, he brings it,  
chases them through the forest,  
when he catches one, he brings it.  

2.  
The tomcat runs along the fence,  
tears a new shoe for himself,  
the cat sews it for him,  
the little mouse laughs at him.  

3.  
The cat danced with a cat  
to lively polka music,  
onion with chamomile,  
a pretty girl with a soldier.  

4.  
Our mom always says  
that she’ll put me in a sack,  
she won’t put me in there,  
I have cat’s eyes."
VKR_9,NEZAŘAZENO,"1.  
Do not worry, my wife,  
about what we will eat,  
we will kill a mosquito,  
there will be enough meat.  

2.  
We will put half of it in the chimney,  
boil the other half,  
do not worry, my wife,  
about how we will make a living."
VKR_10,NEZAŘAZENO,"1.  
Uncle Nimra bought a dun horse  
for half a fifth of a tolar,  
came home, grabbed his wife,  
danced the maděra with her.  

2.  
Our Mr. Matěj went out to the feast,  
went through the kitchen,  
and the girls there  
drenched him all over."
VKR_11,NEZAŘAZENO,"1.  
A clumsy one went to dance,  
he tumbled over smik stok stotdrbok  
a stotdr of fish by the waters on the square.  

2.  
He tumbled, couldn't get up,  
they had to help him.  

3.  
In Komářice at the corner  
a girl stands on the corner.  

4.  
These boys from Dvorec  
lure girls to dance.  

5.  
They take the pretty ones,  
they leave the clumsy ones."
VKR_12,NEZAŘAZENO,"1.  
The gardener went into the garden with a shovel,  
dug up a bushy rosemary there.  
It wasn't rosemary, it was horseradish,  
the gardener threw it over the fence outside.

2.  
The gardener went into the garden with a shovel,  
dug up a bushy rosemary there.  
Was it rosemary, or horseradish,  
if you don't want me, my girl, don't come here."
VKR_13,NEZAŘAZENO,"1.  
That wild duck,  
it flew from above,  
called out to Honzíček  
to plow deeply.  

2.  
And he plows as much as he can  
in that green field,  
the horses stop him  
and he cannot go anywhere.  

3.  
Go, Honzíček, go home,  
call the lady,  
to give the horses feed,  
and you a good snack!"
VKR_15,NEZAŘAZENO,"1.  
Green grass,  
that is my delight,  
green grass,  
that is my featherbed.  
When it begins to bud in spring,  
I do not want to suffer at home.  
Green grass,  
that is my featherbed.  

2.  
Green grass,  
that is my resting place,  
green grass,  
that is my featherbed.  
When I feel like it, I sit on it,  
when I feel like it, I lie down on it.  
Green grass,  
that is my featherbed."
VKR_16,NEZAŘAZENO,"1.  
A little man got married,  
he took a little fly for a wife,  
he sat her on a little bench,  
gave her a pear to suck.  

2.  
He built her a willow bed,  
so she would stand nicely,  
gave her a little violin into her hand,  
so she could play there.  

3.  
A little mosquito is thinking,  
he wants to get married,  
the little fly jumps after him,  
she wants to go to the wedding.  

4.  
The hen is squeezing the bagpipes,  
the hedgehog is whistling the dulcimer,  
the chick is blowing the trumpet,  
the dog is laughing at the deaf man.  

5.  
The little man is playing the little violin,  
the little fox is on the bass,  
then they go to look there  
at the merry company!  

6.  
The little man is dancing,  
and the little bee is buzzing for him,  
then, lads, girls,  
come also to that dance!"
VKR_17,NEZAŘAZENO,"1.  
A parsley bed,  
a poppy bed,  
don’t come to us, boys,  
into the house.  

2.  
A parsley bed,  
a millet bed,  
don’t come to us, boys,  
when there is dew.  

3.  
A parsley bed,  
a carrot bed,  
don’t come to us, boys,  
when it snows.  

4.  
A parsley bed,  
a cabbage bed,  
don’t come to us, boys,  
until Sunday."
VKR_18,NEZAŘAZENO,"1.  
And that Jirka Kulmestrojic  
stays at Krausojic,  
stands on the shore, reaches into his pocket,  
has nothing there.  

2.  
And that Jirka Kulmestrojic,  
likes Anka, the one from Krausojic,  
she does not want him, the poor boy,  
because he has nothing."
VKR_19,NEZAŘAZENO,"1.  
There was love, there was love,  
four carts of coachmen,  
now it is gone and will not be,  
like a tailor’s thimble.  

2.  
That thimble is full of holes,  
love falls out of it,  
don’t think, my Pepíček,  
that I will be your wife."
VKR_20,NEZAŘAZENO,"1.  
Which is a lot,  
which is a lot,  
who has a sweetheart at home,  
who has a sweetheart at home.  
2.  
Who has her across the fields,  
a sorrowful lad.  
3.  
He must go to her,  
even if he had to break his neck."
