item_id,label,label_nl,song_url,translation
young_work_dbnl_20,work,ambachtslied,https://www.liederenbank.nl/liedpresentatie.php?zoek=34532&lan=en,"Weavers and make no more sorrow,  
Sing here a little song to your honor,  
They are weavers, whether woman or man,  
I have described your praise,  
How no one can live,  
Unless there is weaving, chit chat,  
Unless there is weaving.  

2. For all fabrics, coarse and fine,  
They all must be woven,  
Nuns, Quakers, Lords, Ladies,  
Also all Priests' clothes,  
They all come from the loom,  
The Weaver has the honor, chit chat,  
The Weaver has the honor.  

3. The Miller cannot grind grain,  
Unless the weaving goes on,  
The sacks in which the grain is put,  
Come out of the Weaver’s hands,  
I must praise the weavers,  
Here and in all lands, chit chat,  
Weaving is no disgrace.  

4. Skippers with their ships at sea,  
They would remain at anchor,  
If there were no weavers,  
The skipper would not sail,  
So lively country folk,  
Bring yarn for the weavers, chit chat,  
Bring yarn for the weavers.  

5. What is also used in the Church,  
Is also all the weavers' work,  
For all the spiritual habit,  
And worldly clothes,  
Are woven and always,  
One must honor the weavers, chit chat,  
One must honor the weavers.  

6. Tents and banners that one sees,  
Where the cornels show respect,  
Banners and standards planted there,  
Clothes of fool and wise,  
Come all from the Weaver’s hand,  
I must praise the weavers, chit chat,  
I must praise the weavers.  

7. Princes and Counts, high in state,  
Dressed in costly attire,  
It all comes from the Weavery,  
The Weaver has woven it,  
Of the craft I am truly glad,  
I must give them the honor, chit chat,  
I must give them the honor.  

8. Painters and sailmakers wise,  
Would remain without goods,  
Where there is none without clothes,  
Therefore I want on all sides,  
To sing this to their honor, chit chat,  
To sing this to their honor.  

9. Many fine thoughts, as one hears,  
Come from the Weavers’ work,  
Weavers are honest people,  
Though they are rarely rich,  
I have nevertheless seen weavers,  
They had fine clothes, chit chat,  
They had fine clothes.  

10. Weavers I praise your craft greatly,  
I have made this to your honor,  
Though some consider weavers bad,  
Both men and women,  
I praise both masters and the servant,  
Long live loyal weavers, chit chat,  
Long live loyal weavers."
young_work_dbnl_21,work,ambachtslied,https://www.liederenbank.nl/liedpresentatie.php?zoek=34535&lan=en,"The praise of the Smiths that I have described here  
I commend their skill and their craft greatly,  
For without them no one could live,  
Therefore I give them much praise and honor,  
In houses and churches // the most beautiful works,  
Are made by their hand, created with great understanding.  

2. Cities, villages, parishes, and castles,  
Are all surrounded and adorned with smithing work,  
Monasteries, chapels, cells, and pavilions,  
It is worthy that one learns such a craft,  
No ships sail // nor cross the seas,  
The smith fully must work their iron.  

3. Kings and emperors can wage war,  
But without smiths, they would very soon be stopped,  
Not even one countryman could be a farmer,  
Ploughing and sowing, it is made by them  
Cape knives, axes // hammers and files,  
Locks and latches // long live the noble smith.  

4. The carpenter would not work,  
Chisels and saws all come from the smith,  
You find no knives nor clerks,  
To properly and neatly cut a pen,  
Masons’ trowels // shears, crowbars,  
Locks and latches // I praise the clever smith.  

5. Gold and silver in villages and towns,  
Many fine jewels in churches and cloisters,  
I myself the money, the smith must forge it,  
From what he makes, he has the least share,  
I must praise him // and show honor,  
There is not one man who can live without him.  

6. The gardener would not be able to sow,  
Had he no hoes, rakes, and spades,  
No farmer nor countryman could mow,  
If one had no sickles to cut the grain,  
The smith makes sickles, also lady’s axes,  
Baskets and shoes // the smith must do it all.  

7. Grates and tongs come out of his hands,  
Shovels and hooks of all kinds,  
In soils and earth he makes iron teeth,  
For every countryman who must plough,  
Bridles for horses // of greater value,  
Ship anchors strong, that is all smith’s work.  

8. Furthermore, there is something remarkable to note,  
He makes the swords for the noble people,  
Muskets, sabers to skirmish,  
Pikes and lances, who can wield it all,  
Many weapons of war, for the soldiers,  
Also bayonets // long live the noble smith.  

9. For surgeons he makes the instruments,  
Lancets, blades, and cutting knives well,  
I, at the presses that print the books,  
Must work with a clever skill,  
Torches, lanterns // I go about many affairs,  
The clear lamps // I hang before the altar.  

10. The smiths will never deceive anyone,  
Their craft itself is justice and righteousness,  
They strike the hot iron so that sparks fly,  
Then beyond the fires they forge eternity,  
Permission then smiths // Endeavor with your members,  
And labor, to attain salvation."
young_work_dbnl_22,work,ambachtslied,https://www.liederenbank.nl/liedpresentatie.php?zoek=185407&lan=en,"If one were to thoroughly examine  
The state of every man,  
Of princes, and of kings,  
I think he could say this:  
I would rather be a farmer,  
Comfortable in a stable,  
Than to be raised high once,  
And await a heavy fall.  

Though the king wears on his head  
A crown of pure gold,  
Though he lives in a beautiful palace  
Very richly built:  
I would rather be a farmer,  
With a simple hat,  
Than be raised in such great worry.  

Though the bishop and prelate  
Wear a golden choir robe,  
Though he may walk with the golden staff,  
And with the miter too:  
I would rather be a farmer,  
Hand always on the plow,  
Always having to care  
For souls, late and early.  

Princes and nobility,  
Though they make fine feasts,  
With Rhine wine and wild roast,  
And also with costly beer:  
I would rather be a farmer,  
And eat buckwheat porridge,  
Than go to war with them,  
To hold the sword at their side.  

Though my lord the pastor owns  
Peat and fire,  
Though he wears long robes,  
The muffles on his hands:  
I would rather be a farmer,  
Though sometimes I lie cold,  
Than preach and study so,  
And live without a wife.  

Though a procurator earns much money,  
And also the lawyer,  
Only with pen and his mouth,  
To write good and evil:  
I would rather be a farmer,  
With my spade in the field,  
Than to win so much money  
From a quarrelsome farmer.  

Though the merchant lives in the city,  
Very mighty and rich,  
Though he walks quietly on his mules,  
Though he does not tread in the mud:  
I would rather be a farmer,  
Out here without grandeur,  
Than to worry strangely,  
And write day and night.  

Though the shopkeeper is supplied  
With abundant goods,  
Though the trade is still so good,  
Though he earns by the hand:  
I would rather be a farmer,  
Busy with my basket,  
Than to watch early and late,  
To serve every man.  

Though the rider has great pleasure  
In drums and trumpet,  
Though he goes with the slicer on,  
A helmet on his head:  
I would rather be a farmer,  
And always sleep well,  
Than stand at seven hours in the night,  
At St. Nicholas' Eve.  

Though the skipper has good fortune,  
If only he can come,  
Loaded from another part  
Of the world, to Amsterdam:  
I would rather be a farmer,  
With my cart on the hay,  
Than be in the midst of the wild sea,  
With a ship or galley.  

With your permission, farmer's wives,  
And all farmers,  
Consider yourselves fortunate in your state,  
And say in general:  
I would rather be a farmer,  
And live comfortably in the land,  
Than a king, prince, or nobleman,  
Full of worries on every side."
young_work_dbnl_23,work,ambachtslied,https://www.liederenbank.nl/liedpresentatie.php?zoek=185411&lan=en,"We Farmers, men and women,  
We work day and night:  
We plow and we spin,  
And we sing with all our might:  
Dear Lord, food and clothing,  
Heaven’s kingdom, and then no more.  

We dig and we hoe,  
All day long,  
We sow, and we mow,  
In great joy with this song:  
Dear Lord, food and clothing,  
Heaven’s kingdom, and then no more.  

We eat every day,  
In the morning buckwheat porridge,  
Thus we fill our stomachs,  
And we sing just as quickly:  
Dear Lord, food and clothing,  
Heaven’s kingdom, and then no more.  

We eat sweet butter,  
Milk is for our thirst,  
Then we become much more devotional,  
And we sing from the heart:  
Dear Lord, food and clothing,  
Heaven’s kingdom, and then no more.  

We seldom lay the table,  
A piece from our hand,  
That tastes to us like a waffle,  
And we sing along the side:  
Dear Lord, food and clothing,  
Heaven’s kingdom, and then no more."
young_work_dbnl_24,work,ambachtslied,https://www.liederenbank.nl/liedpresentatie.php?zoek=185410&lan=en,"When Father Adam spaded,
And Mother Eve spun,
Where did the Lords find work,
Or also the Nobleman?
Hear Princes and Prelates,
You who are called wondrous;
Hear great Potentates,
Noble by birth;
Hear all people,
For Adam is your Father,
And why then the Peasants,
So wondrously despised?
The Peasants and the Lords,
It all comes from Adam’s seed.

2. The first Peasant was Adam,
And also the first Lord,
Why then do people
Despise the Peasants so much?
The Peasant must provide,
So that everyone may live;
And where the Peasant is not busy,
From early morning,
With spading and digging,
We would soon perish.

3. How would great Princes,
And all the nobility,
So joyfully feast,
Always in full splendor,
With chickens and capons,
With delicate food,
With wine and lemons,
And with the best must (new wine):
The Peasant must toil,
To give to my Lord:
He must plant the vineyard,
And also press the wine,
And fatten the capons,
With which they are merry.

4. How would the young Squire,
Carry out his estate,
With laces and spurs,
Shining along the street?
How would he woo a daughter,
Adorned with pearl necklaces,
The Peasant must bring discs (coins),
Or the Squire would quarrel,
It all comes from an estate,
That he has rented,
And thereupon he dominates,
With all this splendor.

5. What would the Merchant do,
And also the shopkeeper,
How would he sell his goods,
So expensively?
How would he entertain,
His goods to every man,
Decorate his house and person,
As often as he can?
The Brewer and the Baker,
Live off the Peasant’s field,
The Baker would become,
Very poor without the Peasant,
He would have to sell,
The oven and his stake.

6. How would the Young Children,
Grow up so fast,
If they were not allowed to eat,
The sweet milk porridge?
How would sick people,
So quickly regain their health?
For what they can desire,
To please their palate,
Various eggs, or a little hen,
A pea or a bean,
A well-roasted chicken,
And also some small bones,
A finch or a lister (a type of bird),
That the Peasant provides them.

7. How would the old greybeard,
In the corner of the stove,
Be able to warm his little feet,
He would perish from cold;
How do old women who now have teeth,
Stay so long in life,
If they were not at hand,
And had book-sized cookies,
Where would they seek those?
It all comes from the Peasants,
The Peasant fetches the wood,
The Peasant cuts from the peat bogs,
The turfs manyfold.

8. With your leave, you Peasant women,
And all Peasants,
Though I have praised you,
It is only in general,
Though you are worthy of praise,
Though you must be respected,
Do not be proud therefore,
But keep yourself without splendor,
Humility wants to adhere,
Always live in virtue;
Be grateful to the Creator,
And praise Him at this moment,
And say also every day,
Forever Deo gratias (Thanks be to God)."
young_work_dbnl_25,work,ambachtslied,https://www.liederenbank.nl/liedpresentatie.php?zoek=192825&lan=en,"ACh Friends, listen after my sorrow,
Listen to what I will tell you,
It is already about
my Mussel cart,
Which I must carry with great pain,
and call out when there are Mussels,
Won't you come out; You empty fellow,
Just once to ask.
That Kampen is good, noble and sweet,
All as salty as brine found:
I will proclaim it to you,
All my Mussels are excellent,
which I open for you as a present:
Buy some, my dear man,
It will please you.
Surprised, what noise do I hear,
Trijntje who would buy mussels,
She knew how to pile the baskets so nicely;
mit came our maiden certainly:
Oh Jaske, your Mussels are getting a bit small:
Where shall I, poor man,
Go walking.
Now I have thought of something else again,
Only to earn my living with honor:
I want to start something else:
I want to become an innkeeper,
in the timber rooster, where I tap good beer,
there you will find me. Just as happy,
again.
Just think how it goes with me, in my beard,
When I have to tap a pint,
the first sip I must snap out:
then it is already ""excuse me Sir Sir"",
I become so fat like a Bear:
That I almost roll: head over heels:
Down the stairs."
young_work_dbnl_27,work,ambachtslied,https://www.liederenbank.nl/liedpresentatie.php?zoek=36581&lan=en,"Be joyful already, farmers and country folk,
For what I have made for your honor,
I will proclaim your glory throughout Flanders.
Therefore, stop all your sorrow and sadness,
I will day and night
Praise you,
Bringing to light
Your office that sustains us all.

First of all, I find written in a book
How Adam was the first farmer,
Now exalted with a thousand more saints,
Yes, Abraham, as I read in God's Scriptures,
Isaac worked in peace,
Did the farming work,
And at this stage
Jacob was a shepherd.

Laban was also a farmer, as I came to read,
And Moses a shepherd in the house of Midian,
Joseph very wise and always full of fear of God,
He worked in the field like a brave man
And wishes to observe
The works of Gideon,
And Job very good,
All farmers wise with courage.

David was also a praised shepherd,
Anointed by Samuel, God's prophet's servant,
And raised to the throne of Israel,
A man also good and upright after God's heart,
Abigail full of love,
Was a farmer’s wife,
From whose lineage
His princes were born.

One sees with joy that every year the farmers,
In sweat, in pain, after hardship and labor,
Bring the ripe fruits into the barn,
And praise God who prepares their reward,
Farmers, farmer’s wives,
Who win those fruits,
Never stand idle,
And let God never perish.

As Adam spade and Eve spun,
Tell me, where would all the noble line be,
We are descended together from their seed,
Therefore, let us rejoice together with God,
The shepherds together,
Came to Jesus,
In Bethlehem,
Awakened by the angel’s voice.

So then, farmers, adorn yourselves highly,
You nymphs weave each a beautiful wreath
That must be woven of green laurels,
Rejoice together women and men,
No folk on land,
Great of understanding,
As much as each can,
Exalt the farmer."
young_work_dbnl_28,work,ambachtslied,https://www.liederenbank.nl/liedpresentatie.php?zoek=36582&lan=en,"Here I have described the worries of the world,
How everyone strives after money and goods
As if one had a hundred years to live,
Which, when one dies, all must be left behind,
Everyone is seen to worry,
Always about tomorrow,
No one who lives here
Has no worries.

One worries and strives for high status,
Another to be beautiful and rich,
The third wants to leave earthly goods,
The fourth to have much splendor,
Others also strive
For great shows,
Much for a wife,
Who is beautiful and faithful.

The tailors worry about sewing,
And the barbers about having a patient,
The farmers to sow their land,
The painters to work artfully,
Brewers to brew,
Girls to marry,
Bakers to bake bread,
In times of need.

Lawyers to deceive the farmers,
Therefore the wise advocate also worries,
Singers sometimes to add something,
To earn money so the soldier worries,
The blacksmiths to forge,
Field commanders for towns,
The innkeeper
To sell wine and beer.

The drunkards always worry about drinking,
And the priests about sobriety,
The guardians to fill the glasses,
The nuns for their salvation,
Printers to print,
Pickers to pick,
A sailor’s child
Worries about a good wind.

The millers worry about grinding,
Carpenters to make good work,
Carriers to deliver merchants’ goods,
Pastors and sacristans worry about the church,
Writers to write,
Men for women,
Hunters after the game,
And are almost never satisfied.

The fishermen worry about catching fish,
And beggars about getting their food,
A thief who steals until he is hanged,
Scamps to grease their chests,
Butchers for animals,
Patcher to patch,
The weaver cool,
After the shuttle and weaving‐rod.

The gardeners to sow and plant,
Ship carpenters who make ships ready,
The shopkeepers worry about their customers,
The privateers to capture at sea,
Sawyers to saw,
Mowers to mow,
Always worrying,
Each according to his profit.

The cloak cutters worry about selling,
Hat makers to make a hat,
Judges to hang thieves,
And all lovers for their sweet beloved,
The cooks to cook,
Ghost‐tellers to tell ghosts,
Coopers for wine,
Which must be well cared for.

The menders worry about mending,
Chair-turners to turn a chair,
Players for cards or sometimes for dice,
The shooters to shoot at the target,
Makers of glasses,
Blowers to blow,
The apothecary,
About sicknesses many and severe.

Doctors to order many prescriptions,
The farmer to fleece the spirit of the operator,
Schoolmasters to teach the children well,
The dyers to dye beautiful colors,
Women’s traits,
Much evil to talk,
Always,
But not toward the kingdom of heaven."
young_work_dbnl_29,work,ambachtslied,https://www.liederenbank.nl/liedpresentatie.php?zoek=38870&lan=en,"Who would call life a burden,  
It is a life full of joy  
Where the little birds amuse themselves,  
The deer of the young youth,  
Through the pleasant singing,  
Of the sweet nightingale  
One hears the sorrowful sigh restrained  
To a lovely sound.  
Although Mars has cut the harvest  
That the farmer has sown,  
It seems he is born for the work,  
When he once gathers his fruits  
His sorrow is forgotten,  
For his work he then receives payment,  
With good drinking and good eating,  
The burden is relieved.  
One sees wonderful joy happen  
When Bellona flees the field  
And when Mars goes away sadly mourning,  
Ceres is put to rest,  
Then one sees the farmer sway  
In the leafy green forest,  
Where the birds warble,  
He and they are no longer anxious.  
If one wants to bake or brew  
See the farmer is prepared  
To cultivate the fertile land  
He fears neither cold nor heat:  
For the reward strengthens him  
That he will once enjoy,  
For his servants and his work,  
The reward sweetens it all.  
See the women with pleasures  
Skillfully know with their hands,  
Sweetly singing of the fruits,  
Of the flax field on the land  
Preparing for everyone,  
For use of small and great,  
One must spread their praise,  
Who help us out of distress.  
Then praise all the farmers  
Who through skill from earth and dust  
Raise the means of life,  
It is praise beyond life,  
That the farmer did not sow,  
The weather treated us so well for a long time,  
Not even a rooster crowed,  
It would have perished through hunger and distress."
young_work_dbnl_31,work,ambachtslied,https://www.liederenbank.nl/liedpresentatie.php?zoek=35368&lan=en,"1.  
The herb Camomile is very rejuvenating,  
Great for dice and more,  
Many ailments are also  
Greatly improved,  
Through stirring, through mixing,  
Through pressing, through beating,  
Even the farmers know this,  
Who deal with farmers.  

2.  
See how they stir the earth,  
And swell through the plow,  
By which they bring good grain from the soil,  
Very good, abundant, and enough,  
But if the earth remains unswelled,  
Neither plowed nor broken,  
Weeds will fill everything,  
Which you will not see as weeds.  

3.  
The plow iron often glints,  
When it is well cared for,  
Otherwise rust will consume it,  
The work is the iron’s shine,  
See the flies strike the grains,  
Through striking the grains finely,  
See the press crush the grapes,  
Through pressing comes the wine.  

4.  
Through pounding spices,  
And the pepper gains strength,  
See the cloves and the blades,  
Like the soul that does not despise,  
And patiently wishes to endure,  
The soul will gain strength,  
Through pressing and striking,  
Heaven's wine and grain are sought after.  

5.  
Sweet comfort, wine, and grain;  
Glory, shine, strength, and virtue,  
The cross bears, and sorrowful tears,  
Sadness brings true joy,  
When the cross comes to plow the soul,  
It bears the fruits of Heaven,  
Those who want to join it to the cross,  
Are most pleasing to God.  

6.  
No one here is free from suffering,  
Neither the king nor the pope,  
Only he who rejoices blissfully,  
Has patience for suffering,  
Patience in suffering is very powerful,  
The herb of patience is very good,  
This is certain and truthful,  
That it brings the greatest good.  

After suffering comes joy,  
Suffering is a great benefit if one endures it patiently.  
From hardship comes virtue,  
Thus you will be exalted in the end."
young_work_dbnl_32,work,ambachtslied,https://www.liederenbank.nl/liedpresentatie.php?zoek=35378&lan=en,"1.  
No state is as noble here on earth  
As that of the farmers,  
Adam, the first lord, was a farmer just as much,  
The first man who sweat to the plow’s work,  
From him come all kings and lords,  
No one is therefore more than a farmer.  

2.  
Noah, too, was lord of the world, and Father Abraham,  
The patriarchs’ lineage,  
Saul, and David, and the kings after them,  
Most of Israel’s rulers have been farmers here,  
Thus the noble farmers should be esteemed,  
Yet the farmers are mostly despised.  

3.  
The pope, and bishop, emperor and king, indeed,  
And all those of status,  
And all practitioners, and also all merchants,  
It must always live by farmers’ labor,  
Thus the noble farmers should be esteemed,  
Yet the farmers are mostly despised.  

4.  
In times of war they are most afflicted,  
Plundered and driven away,  
The farmer pays it all, the farmer must suffer all,  
Good farmers still create courage: it is God who does all this,  
God wounds and heals, the more here is your pain,  
The more your joys shall be hereafter."
young_work_dbnl_33,work,ambachtslied,https://www.liederenbank.nl/liedpresentatie.php?zoek=156120&lan=en,"If an intelligent person were to look through the state of every man,
Of Princes and of Kings, I think he could say,
I would rather be a Farmer peacefully in my stable,
Than highly exalted once and await a harsh fall.
2. Although the Pope of Rome is great and wonderfully respected,
Though everyone kisses his foot, though he has all power:
I would rather be a Farmer here unknown,
Than accountable for every soul to give an answer.
3. Although the King wears a Crown of pure Gold on his head,
Though he lives in a beautiful Palace, very richly built:
I would rather be a Farmer with a poor hat,
Than to take all the goods from the poor Ploughman.
4. Although the Bishop and Prelate wear a golden choir cape,
Though he may walk with the golden Staff and the Mitre,
I would rather be a Farmer with my hand on the plough,
Than always having to care for souls late and early.
5. Princes and Nobility, they make good cheer,
With Rhine Wine, and wild roast, and also with Diester’s Beer,
I would rather be a Farmer, eating Barley Porridge,
Than to go to war with them, the sword at their side.
6. Though my Lord Pastor is supplied with turf and fire,
Though he wears long robes, the muff on his hand,
I would rather be a Farmer though I sometimes suffer cold,
Than preach and study so, and live without a wife.
7. Though the Procurator earns much money, and also the Lawyer,
Only with pen and mouth, to drive matters evil,
I would rather be a Farmer, with my scythe in the Field,
Than to rip off poor Widows of all their money.
8. Although the Merchant lives in the city very powerful and rich,
Though he walks softly on his Mules, though he doesn’t step into the mud,
I would rather be a Farmer here outside without splendor,
Than to worry and write marvelously day and night.
9. Although the Winckelier is supplied with abundant wares,
Though the guild is so good, though he earns easily,
I would rather be a Farmer and busy with my basket,
Than lying and cheating with the poor craftsman.
10. Although the Horseman has great pleasure in Drum and Trumpet,
Though he rides with the Serjeant, a Helmet on his head,
I would rather be a Farmer and always sleep well,
Than stand seven hours at night at the Sinterklaas celebration.
11. Although the Skipper has good fortune if he can only once
Come loaded from East India to Amsterdam,
I would rather be a Farmer with my cart on the island,
Than in the middle of the sea with a Ship or Galley.
12. With your leave, you little peasant women and peasants all,
Consider your luck in your state, and speak in general,
I would rather be a Farmer here outside within Meir,
Than King, Prince, or Nobleman to die of despair."
young_work_dbnl_34,work,ambachtslied,https://www.liederenbank.nl/liedpresentatie.php?zoek=117791&lan=en,"Come along, yes men, see the noise!
Come along, I have a mild purchase today,
Yes, old and young, come, walk, walk, walk,
I give you my herbs at a crazy price.
This little box of balsam, these herbs and ointment,
I now give together for a sixpence,
For a blue penny, and that pill with one,
And then also that balm, and white stone,
With that you have this little oil,
Useful for phlegm and gravel;
The powder for kidney stones (by my throat!
All small stones) as fine as flour,
And it makes the intestines like velvet,
Tested on Theunis the Farmer and Neel!
How many old and young have I,
The virtues of my herbs and ointment (perhaps
For a year or ten, for a year or ten,
For a year or ten,
Or more) have shown the power of it!
I am famous everywhere I go,
No better doctor here on earth,
Come, then show if life is worth it to you,
That you are lovers of your health,
And buy my herbs and balsam.
Just carry the box in your pocket,
In a week or two, without pain or woe,
Therefore now everyone take a box with you,
I have many donkeys promoted to doctor here,
To Leiden and Leuven, long associated,
With men of learning and knowledge,
These letters, and seals, honor me,
Presented by emperors and kings
My deeds and glory, in writing and hand,
I travel the world from land to land,
Almost everywhere. Is there anyone,
Who wants to test my brave skill,
And agreeable manner, in removing
Tartar or molars?
Look there, (I swear it to you by my buttock)
I lie gently with this pin,
Or if you are troubled with dizziness,
I will drive it away for little money.
And it gives the woman new strength again,
That balm can do all,
Almost drive away the filthy spots,
(I mean from the clothes) That pill made with beer,
Broken, and warmed on the hearth,
Drives away the torment of worms, knees,
There are thousands in a quarter of an hour,
That balsam melted, and man or wife,
Rubbed on nipple, on knee or disc,
For about five hours, very stiff from the fire,
Is a great remedy,
And of a strong effect in the body,
Consumption, catarrh, humor, bad breath,
And spleen or liver, it takes flight,
Red run, jaundice, and dropsy,
Even where you're as thick as a barrel, and swollen,
With water, you pee buckets full!
For blows and stabs, swelling and wounds,
For bites from fleas and mad dogs,
For pimples on the face, purple and spotted,
For sores and ulcers, it works at once,
For bad sores and cancer, healthy and pure,
It drives away scrofula and phlegm,
It is a medicine, it is a medicine,
It is a medicine
For all kinds of pain and soreness!
Colic and pleurisy must go quickly,
Therefore lovers, all those who are unwell,
Buy now before you are deceived,
Quick, are you tired of your torment and suffering?
But everyone gets a glove or handkerchief too."
young_work_dbnl_35,work,ambachtslied,https://www.liederenbank.nl/liedpresentatie.php?zoek=191630&lan=en,"1.  
Well, master of the Stone Grinding  
Why does the Bryn-Kas treat you so strangely?  
Or is it because it’s starting to pinch  
The Key keeps talking to me all the time?  

2.  
I would almost curse the Grinding  
And I fear it will get even worse,  
Because the work is already hard to find  
And the best wages come after the Moon.  

3.  
It is the same, dear friend, with the Cutting!  
For thirty stuivers now not ten;  
Who can endure that hail of wages  
When one sees the businessmen during the day?  

4.  
I swear to you these are fatal matters  
That one must strike, that’s the fun;  
What a figure I make  
But the money is gone, now silence to bed.  

5.  
One must just continue to play the lord  
It’s allowed to go as it wishes then  
If one can no longer pay their debts?  
Then we take the wages also after the Moon.  

6.  
And I would rather go to the East Indies  
Then it stays best still in decency?  
Because I know for sure, friend, there you will find  
Much more freedom than to do here.  

7.  
East Indies, what nonsense you talk!  
No: never think I will be so crazy,  
I would rather leave the work to others there  
I desire no gruel or bacon for so long.  

8.  
I hope we will get work again,  
Let us wait for it patiently  
We will ... but I better keep silent  
Dear friend, we are content with it."
young_work_dbnl_36,work,ambachtslied,https://www.liederenbank.nl/liedpresentatie.php?zoek=191631&lan=en,"1.  
Oh, what did I have to sew  
On those dear Little Sprigs,  
To twist them together.  
I say honestly, it is something strange,  
They were plucked,  
And also torn,  
Into a hundred pieces;  
They were plucked  
And also torn.  
I broke my head well  
Before I guided the Caps,  
To stitch them back together like that,  
And spread them after the Flower and stem;  
Then with a Thimble,  
And Needle in haste:  
Went to the Finches  
Then with a Thimble  
And Needle in haste.

3.  
What do Misses think of the Sewing  
Could you spot a stitch?  
Would anyone do it better,  
Could Mooyer ever do it?  
So nothing is spoiled  
Even if it was torn  
It’s in order again,  
So nothing is spoiled  
Even if it was torn.

4.  
If you might be missing a Seamstress  
To sew this or that,  
Please just contact me,  
Because I sew and darn very well,  
I am not even shy  
Or ever afraid;  
Of big tears  
I am not even afraid,  
Or shy either.

5.  
I don’t need to praise myself  
You can see that I know my craft,  
Miss, if you want more proof,  
Come take another sample then,  
Because I am quite certain,  
That I sew very neatly,  
And also darn nicely  
Because I am quite certain,  
That I sew very neatly.

6.  
Therefore, if it should happen again  
That by blowing my Nose,  
Something rips,  
I will then also generously  
Very neatly on a thread,  
After flower and petal  
Skillfully darn,  
Very neatly on a thread,  
After flower and petal."
young_work_dbnl_37,work,ambachtslied,https://www.liederenbank.nl/liedpresentatie.php?zoek=191640&lan=en,"1.  
You can see from my feathers well  
What kind of bird I am;  
I am no noble grave son,  
Nor also a prince’s child,  
But but my father is a man,  
Who can no longer help young fellows  
Therefore, drum, drum, drum, I am his dear son.  

2.  
I want to help you as requested,  
For what you had me do,  
I want to sew for you again and again,  
Slippers and the shoe,  
But but my father is a man,  
Who can no longer help young fellows,  
Therefore, drum, drum, drum, I am his dear son.  

3.  
If a young lady’s dress is soon torn  
She may just come to me  
There is nothing lost at all  
I want to sew for you again,  
But but my father is a man,  
Who can no longer help young fellows,  
Therefore, drum, drum, drum, I am his dear son.  

4.  
My fishing line is neat and clean,  
And the embroidery is fine,  
But my Elsje outshines them all,  
Oh, she is much neater I think!  
But but my father is a man,  
Who can no longer help young fellows,  
Therefore, drum, drum, drum, I am his dear son.  

5.  
If a young lady closes the door in doubt,  
So that I cannot sew,  
Try once before you go,  
And then judge it,  
But but my father is a man,  
Who can no longer help young fellows,  
Therefore, drum, drum, drum, I am his dear son.  

6.  
I poke, I sew, I push very gently  
If you had once seen it,  
You let me sew here day and night,  
Come, let me earn something,  
But but my father is a man,  
Who can no longer help young fellows,  
Therefore, drum, drum, drum, I am his dear son."
young_work_dbnl_38,work,ambachtslied,https://www.liederenbank.nl/liedpresentatie.php?zoek=184734&lan=en,"Who would not be cheerfully joyful with me,  
With tasty, fine, and fresh French wine:  
And glasses filled to the brim,  
I feel my spirit bloom in cheerfulness,  
No worry disturbs: No worry disturbs,  
My glad and cheerful heart,  
That all misfortune, that all misfortune,  
And sorrows erase.  
Long live the Press, and Book selling,  
In Holland’s crown the pearl on the IJ:  
So that we here again may gather in joy,  
Long live the art bound to the Savings,  
That gives us the fine: That gives us the fine:  
And tasty little wine:  
Long live that art: Long live that art,  
But read through Lady Pallas.  
So drink then to one another,  
With glass upon glass into the new year,  
Spite to those who envy us this cheerfulness,  
Thus we live in these sorrowful times,  
In hope that, in hope that,  
Hereafter through the Press,  
And heaven’s favor: And heaven’s favor,  
We obtain more happiness."
young_work_dbnl_39,work,ambachtslied,https://www.liederenbank.nl/liedpresentatie.php?zoek=100187&lan=en,"HY stretches out his withdrawn hand,  
Whoever desires it eagerly.  
After the fate of his fortunes,  
We shall soon lift the heavy burden  
From the heart, if you wish to impress  
Our happiness upon the breast.  
What are you still standing there for, curious people?  
We will, like an interpreter,  
Tell you all your hidden matters,  
Which the high fate  
Of Heaven hereafter  
Will cause you to marvel at.  
And do not think that we are overly tame  
Deceivers, although we bear the name  
Of Egyptians:  
We also praise the most beautiful beauty,  
In which we calmly keep  
Our greatest reward.  
Yet swiftly flee from our Fatherland,  
And planted here on the shore,  
We rob the peoples:  
But otherwise not at all,  
Than what the Mingod commands us  
From his heavenly clouds."
