item_id,label,purpose,sub_purpose,download_link,translation
bukjeju-1718,Work_fishing,Work,fishing,http://urisori.co.kr/sound/origin/jj/bukjeju/bukjeju-1718.mp3,"- Yi Yeossana / Yi Yeossana  
- Yi Yeossana / Yi Yeossana  
- Yi Yeossa / Yi Yeossa  
- Our boat / Our boat  
- Goes well / Goes well  
- Peregrine falcon chick / Hanyang falcon chick  
- As if flying / As if flying  
- Goes well / Goes well  
- Yi Yeossana / Yi Yeossana  
- Yi Yeodossana / Yi Yeodossana  
- Strike, chop / Strike, strike  
- Yi Yeossa / Yi Yeossa  
- Yi Yeossana / Yi Yeossana  
- Yi Yeossa / Yi Yeossa  
- “When I do it” / Strike, strike  
- Buryong Cheongjin / Buryong Cheongjin  
- The departed lord / The departed lord  
- Money bug / Money bug  
- Gatekeeper / Gatekeeper  
- Yi Yeossana / Yi Yeossana  
- Our lord / Our lord  
- Where are you going / Where are you going  
- Are you coming back or not / Are you coming back or not  
- Come on and strike / Come on and strike  
- Silver and gold / Silver and gold  
- Spread out / Spread out  
- Tall tree / Tall tree  
- Fruit / Fruit  
- Fruit / Fruit  
- Yi Yeossana hit / Yi Yeossana  
- Yi Yeossa / Yi Yeossa / Will my lord come  
- Lying citizen / Lying citizen  
- Will sleep come / Will sleep come  
- Neither lord nor sleep / Neither lord nor sleep  
- Does not come / Does not come  
- Come on now / Come on now  
- Strike, strike / Strike, strike  
- Agisarora / Agasarora  
- Goes well / Goes well  
- Come on / Come on  
- Oh come on / Oh come on  
- Oh come on / Oh come on  
- Yi Yeossa / Yi Yeossa  
- Going, going / Going, going  
- I am returning / I am returning  
- Going / Going  
- Yi Yeossa / Yi Yeossa  
- Yi Yeossa / Yi Yeossa  
- Yi Yeossa / Yi Yeossa  
- Our lord / Our lord  
- Where are you going / Where are you going  
- Are you coming back or not / Are you coming back or not  
- Yi Yeossana / Yi Yeossana  
- Gongdong Sancheon / Gongdong Sancheon  
- The departed lord / The departed lord  
- Poor Hanyang / Poor Hanyang  
- Again / Again  
- Will return / Will return  
- Do not know / Do not know  
- Come on strike / Come on strike  
- Strike, strike  
- The sun has set / The sun has set  
- On the dark day / On the dark day  
- Alley by alley / Alley by alley  
- Only smoke / Only smoke  
- Comes out / Comes out  
- Our lord / Our lord  
- Where are you going / Where are you going  
- Not coming / Not coming  
- Yi Yeossa hit / Yi Yeossana  
- Come on strike / Come on strike  
- Strike, strike / Strike, strike  
- Lanterns sparkling / Lanterns sparkling  
- Yangsa lantern / Yangsa lantern  
- Does not know how to light / Does not know how to light  
- Sitting citizen / Sitting citizen  
- Will my lord come  
- That lord / That lord  
- Abandoning / Abandoning  
- I am returning / I am returning  
- Going / Going  
- Come on strike / Come on strike  
- Strike, strike / Strike, strike  
- Yi Yeossana / Yi Yeossana  
- Yi Yeossana / Yi Yeossana  
- Our boat / Our boat  
- Under the water / Under the water  
- Hey Yong-gaji / Hey Yong-gaji  
- Going / Going  
- Aggarasora / Aggarasora  
- Strike, strike / Strike, strike  
- Yi Yeossana / Yi Yeossana  

Starting with changed leading syllable, repeated calling  
1989. 5. 29. / Hankyeong-myeon, Gosan-ri / Leading voice: Moon Seong-yong (female, 60) Multiple back voices  

- On the front of the boat / Yi Yeossana  
- On the bow / Yi Yeossana  
- On the stern / Yi Yeossana  
- Gatekeeper / Gatekeeper  
- Under the rack / Under the rack  
- Fire attendant / Fire attendant  
- Tide gradually / Come on strike  
- Comes slowly / Strike, strike  
- Strike, chop / Strike, chop  
- Ascending / Quietly  
- Quietly / Quietly  
- Ascending / Ascending  
- Going to the hull / Going to the hull  
- Yi Yeossana / Yi Yeossana / Lord's song  
- Man Song / Man Song  
- Young head of family / Young head of family  
- Man Song / Man Song  
- Come and strike / Strike, strike  
- Strike, chop / Come and strike  
- Quickly, just a moment / Quickly, just a moment  
- Let’s see after doing it / Let’s see after doing it  
- Affectionate head of family / Affectionate head of family  
- Giving water / Giving water  
- Dog and pig / Dog and pig  
- Giving chaff / Giving chaff  
- Small child / Small child  
- Giving acorns / Giving acorns  
- Quickly, just a moment / Quickly, just a moment  
- Let’s go see / Let’s go see  
- Hitssana / Yi Yeossa / Passing over  
- Hitiyeo / Quietly  
- Quietly / Ascending  
- Odongchuya / Come on  
- Bright moon lit night / Strike, strike  
- Yukjabaegi or / Yi Yeossana  
- Shall I call / Commanding  
- Chilseong Badang / Chilseong Badang  
- Doing this fishing / Doing this fishing  
- This fate / This fate  
- Shall I try it / Shall I try it  
- Yi Yeossana / Yi Yeossana  
- Yi Yeossana / Yi Yeossana  
- Lord, even if you hate me / Lord, even if you hate me  
- Abandon me / Abandon me  
- When flowers bloom / When flowers bloom  
- Abandon me  
- Do fishing / Do fishing  
- Come on strike / Come on strike  
- Come on strike / Come on strike  
- Come on strike / Come on strike  
- Ascending / Ascending  
- On the day / On the day  
- That scoundrel / That scoundrel  
- Makes my heart / Makes my heart  
- If giving heart / Giving heart  
- White glutinous rice / White glutinous rice  
- In Songpyeon / In Songpyeon  
- Main Song Man Song / Main Song Man Song  
(Unintelligible) / Yi Yeossana  
- Come on strike / Come on strike  
- The boat is going up / The boat is going up  
- Yi Yeossa / The boat is going up  
- Yi Yeossana / Yi Yeossana  
- Jagunae / Jagunae  
- Galmaebong / Galmaebong  
- Lord's song  
- Strike, chop / Strike, chop  
- Hitssana / Yi Yeossa  
- Our lord / Our lord  
- Wherever going / Where are you going  
- Not knowing whether going and coming back / Not knowing whether going and coming back  
- Hitiyeo / Come on now  
- Strike, chop / Strike, strike  
- Going to the water's edge / Going to the water's edge  
- Hitiyeo / Yi Yeossana  
- Hitiyeo / Yi Yeossana  
- The ship meant to go / Yi Yeossa  
- No, it does not / Yi Yeossana  
- The ship meant to stay / Yi Yeossana  
- No, it does not / Yi Yeossana  
- Yi Yeossana / Yi Yeossana  
- Yi Yeodossana / Abandon me  
- When flowers bloom / Yi Yeossana  
- Abandon me / Yi Yeossana  
- Come on / Come on  
- Go over / Passing over  
- When? / Quietly  
- Will you go to the seashore? / Ascending  
- Hitiyeo / Hitiyeo  
- Come on / Come on  
- Front struggle is / Front struggle is  
- Straight away / Come on  
- Back steps / Back steps  
- Trapping and catching / Trapping and catching  
- Oh, Neungchang / Yi Yeossana  
- Let's see when we go / Let's see when we go  
- Raise the sail / Raise the sail  
- Yi Yeossana / Yi Yeossana  
- Come on / Come on  
- Come on / Come on  
- Hitiyeo / Hitiyeo  
- Hitiyeo / Hitiyeo  

Footnotes:  
1) As if flying  
2) Also called Bukmang Sancheon, a communal cemetery  
3) Buryong Cheongjin  
4) (Under the sea) being covered  
5) Tall tree  
6) At dusk  
7) If sitting still * [After I do it - do it yourself]  

(Repeated calling)  
1) Bow of the boat  
2) Stern of the boat  
3) Bottom compartment under the rack for fishing gear, also called ""hanjang""  
4) Fire attendant, a child who mainly fires up the stove on the boat for cooking rice  
5) Going to the bottom of the boat  
6) Harbor at Gosan-ri, Hankyeong-myeon  
7) Dogs and pigs  
8) Giving feed, “che” is the rough powder left after threshing barley or millet, a type of chaff usually fed to pigs  
9) When flowers bloom, i.e., when young and in youth  
10) When  
11) Will you go to the seashore?  
12) Straight, directly  
13) Stop and catch (the direction)  
- Order is important"
yeongam-0305,Work_fishing,Work,fishing,http://urisori.co.kr/sound/origin/jn/yeongam/yeongam-0305.mp3,"@Eonangseong Phlegm

-Eonangseong phlegm  
-Oh, what a phlegm  
-Eonangseong phlegm  
-Whose phlegm is this?  
-It is Kim Jeong’s phlegm  
-Eonangseong phlegm  
-Hey comrades  
-Put in strength and pull  
-Saying this and that  
-They say they’ll take it all away  

<Fast rhythm sound>  
-Eonangsung phlegm  
-Eonangseong phlegm  
-Here we go, phlegm  
-Yaha, phlegm"
myeongju-0201,Work_fishing,Work,fishing,http://urisori.co.kr/sound/origin/gw/myeongju/myeongju-0201.mp3,"Eya eya  
Danggejuge danggejuge  
Eya eya  
My heart aches, I can't do it  
Eya eya  
In the cold wind of Hongseong  
Eya eya  
My hands and feet are cold, I can't do it  
Eya eya eya eya  
I'm doing my best, danggejuge  
Eya eya  
We also earn money  
Eya eya  
Let's go home, let's go home  
Eya eya  
You walk well, danggejuge  
Eya eya  
Wearing blue and red threads around your neck  
Eya eya  
Crossing the pine hill  
Eya eya  
In the cold wind of Hongseong  
Eya eya  
That crying wild goose passes by  
Eya eya  
Ttaenggejuge ttaenggejuge  
Eya eya  
Since when did the fish get caught?  
Eya eya  
Danggejuge ttaenggejuge  
Eya eya eya eya  
The sun rising in the west over the Ilrak Mountains  
Eya eya eya eya  
The sun rising over the East Sea  
Eya eya  
Passes over the Ilrak Mountains  
Eya eya  
Danggejuge ttaenggejuge  
Eya eya (words)

Eya eya  
Some people are lucky, in a large, high house  
Eya eya  
Living well with wealth and honor  
Eya eya  
What kind of fate is this for me?  
Eya eya  
I can't do it  
Eya eya  
My hands and feet are cold, I can't do it  
Eya eya eya eya"
boryeong-0802,Work_fishing,Work,fishing,http://urisori.co.kr/sound/origin/cn/boryeong/boryeong-0802.mp3,"“Since I’m in a good mood, let’s try a headbutt.”

@Heeeeh ah ah ah ah ah

-Odongchu, the moon is bright, so I naturally think of you  
-We’ll catch all the fish in the Chil-san sea and sail to Eoyeongdo to deliver money  
-Catch the fish, catch the scrap fish  
 The raft floated outside  
-Our boatman is in good health, and he let out a fart from his waist hole  
-Odongchu, the moon is bright, so I naturally think of you  
-The mistress’ wife carries a barrel of liquor and walks out headfirst on the footstool  
-In the Golden Mountain, the sail is raised and the new star floated gently  
-Let’s go buy rice paddies, let’s go buy land, let’s go to Daecheon to buy rice paddies  
-We buy rice paddies, buy fields, buy houses, and buy land  
-Our boat owner earns a lot of money, buys another boat, and leads a big group  
-We’ll catch all the fish in the Chil-san sea and sail to Eoyeongdo to deliver money"
wando-0506,Work_fishing,Work,fishing,http://urisori.co.kr/sound/origin/jn/wando/wando-0506.mp3,"@Senoya

-Senoya  
-Senoja-cha  
-Senoya  
-Senoja-cha  
-Senoya  
-I have heard it many times  
-Senoya  
-Hurry and pull it  
-Here and there  
-Shake it vigorously  
-Senoya  
-Senoja-cha  
-Senoya  
-Senoya  
-Here and there  
-Pull the net threads  
-Shake it vigorously  
-And give it to the fire  
-Senoya  
-Senoja-cha  
-Senoya  
-Senoya  
-Myeongsasimni (a ten-ri long beach)  
-Haedanghwa (flower of the rock rose)  
-Because the flowers are fading  
-It's sorrowful  
-Next year's spring, in March  
-If you come again  
-You will bloom again  
-But our life  
-Once we go  
-We cannot come again  
-Senoya  
-Time passes by  
-Years come and go  
-But our life  
-Once we go  
-We cannot come again  
-Senoya  
-At sunset in the west  
-The sun sets  
-In the southeast of Wolchuri  
-The moon rises  
-Senoya  

"
yecheon-0371,Work_fishing,Work,fishing,http://urisori.co.kr/sound/origin/gb/yecheon/yecheon-0371.mp3,"Alright, let's go. Let's go get water tonight.  
Our well in Woongdi has good water, can we draw water from it?  
Float the two buckets, no matter what, the water from the irrigated rice field is here.  
Quickly scoop, it’s going well, splash splash, it’s rising well.  
It’s strange when dry fields get water.  
It’s going in well, yes, it’s going well, splash splash, it’s going well.  
Scoop quickly, here are the two buckets.  
Hey hey, let's just have one more glass of makgeolli to soothe our throats.  
We ate a lot of seaweed soup with millet.  
Let’s cook a whole pot of seaweed soup tonight.  
Let’s drink a glass and then do it, no big deal.  
The water is already halfway in, no big deal.  
If it stays like this for a few days, the drought is over.  
Alright -

-No melody  
-Water was drawn while having a late-night snack."
boryeong-0510,Work_fishing,Work,fishing,http://urisori.co.kr/sound/origin/cn/boryeong/boryeong-0510.mp3,"@Eoyadiya

-Catch small fish
-Resist and catch small fish
-Gather your strength
-Catch small fish
-Heave ho, heave ho
-Catch small fish
-Push and catch small fish
(Recording omitted)"
taean-0111,Work_fishing,Work,fishing,http://urisori.co.kr/sound/origin/cn/taean/taean-0111.mp3,"@Hey there

-Hey there  
-Hey there  
-Hey theree  
-Hey there  
-Jogi, is it a department?  
-Where did you go  
-And just came back now?  
-Hey there  
-Hurry up  
-Heiyuh  
-Hey there  
-On the bottom of Chil-san  
-There’s plenty of fish  
-And in our pockets  
-There’s lots of money  
-Hey there  
-Hey there  
-Hey there  
-Hey there  
-In the Yeonpyeong Sea  
-The incoming Jogi  
-They have already caught all  
-The fish in Yangju Bay  
-Hey there  
-Hey there  
-Hey there-e  
-Hey there  
“Alright, we’re all on one boat, let’s try ramming the boat once.”

-Sound of rowing  
-Drum  
-Sound of sack, stirring around"
sangju-0307,Work_fishing,Work,fishing,http://urisori.co.kr/sound/origin/gb/sangju/sangju-0307.mp3,"A: One  
B: Two  
A: Three  
B: Four  
A: Five  
B: Six  
A: Seven  
B: Eight  
A: Nine  
B: Ten passed by  
A: Ten plus one  
B: Ten plus two  
A: Ten plus three  
B: Ten plus four  
A: Ten plus five  
B: Ten plus six  
A: Ten plus seven  
B: Ten plus eight  
A: Ten plus nine  
B: Twenty  
A: Twenty-one  
B: Twenty-two  
A: Twenty-three  
B: Twenty-four  
A: Twenty-five  
B: Twenty-six  
A: Twenty-seven  
B: Twenty-eight  
A: Twenty-nine  
B: Thirty

- Matdurejil sound  
>"
sinan-0715,Work_fishing,Work,fishing,http://urisori.co.kr/sound/origin/jn/sinan/sinan-0715.mp3,"Hiyossara  
Hiyossara  
At Aunt's house  
Hiyossara  
Going neatly  
Going well  
Hiyo must wrap  
Hiyossara  
The sun is setting  
Hiyossara  
At dusk  
Hiyossara  
A thousand miles from hometown  
Hiyossara  
When will I go?  
Hiyossara  
Hiyo must wrap  
Wrap, wrap  
Hiyossara  
Hiyo must wrap  
Let's go, going  
Hiyo must wrap  
Going well  
Hiyossara  
Adults and children  
Hiyossara  
Only waiting for the day  
Hiyossara  
Waiting  
Hiyossara  
Dear child  
Hiyo must wrap  
Give me rice  
Hiyossara  
Only waiting for the day  
Hiyo must wrap  
Waiting  
Hiyo must wrap  
Hiyossara  
Hiyossara  
Our mother  
Hiyossara  
At Yeongcheon  
Going well  
Putting eyes on  
Hiyo must wrap  
Only waiting for the day  
Hiyo must wrap  
Waiting  
Hiyo must wrap  
Hiyossaya  
Going well  
Hiyo must wrap  
Wrap, wrap  
Hiyo must wrap  
Going well  
Hiyossa  
Hiyossa  
Hiyossara  
Hiyossara"
sinan-0827,Work_fishing,Work,fishing,http://urisori.co.kr/sound/origin/jn/sinan/sinan-0827.mp3,"@Eya Diyora

-Eya Diyora  
-The vast waves flow with wealth  
-Our boat has caught it  
-In this world, even if you trust everything  
-You don't know as much as the water  
-Anchovy or hairtail, save me  
-You die, and I live  
-(Not recorded) contains (not recorded)  
-I almost died  

"
tongyeong-0307,Work_fishing,Work,fishing,http://urisori.co.kr/sound/origin/gn/tongyeong/tongyeong-0307.mp3,"Eiyeru Garaeya  
Eiyeru Garaeya  
The sun is setting today  
Eiyeru Garaeya  
I will pick the cherries from Okcheon  
Eiyeru Garaeya  
The sun setting over the western mountain wants to set as you pass by  
Eiyeru Garaeya  
Eiyeru Garaeya  
Our boat captain is lucky  
Everything is going well  
Eiyeru Garaeya  
Eiyeru Garaeya  
Oh dear, oh dear, my fate, my fate  
I’ve become a poor soul  
Eiyeru Garaeya  
From today, I am prosperous  
Eiyeru Garaeya  
Eiyeru Garaeya  
Our friends are also envious  
Eiyeru Garaeya  
Eiyeru Garaeya  
Let's live, let's live young  
Eiyeru Garaeya  
When you get old, can you not live happily?  
Eiyeru Garaeya  
Eiyeru Garaeya  
Oh dear, oh dear, at last I caught a lot  
I can’t count how many times I’ve thrown the net  
I have changed my destiny  
It’s a full catch  
This means I’ve become rich"
boryeong-0208,Work_fishing,Work,fishing,http://urisori.co.kr/sound/origin/cn/boryeong/boryeong-0208.mp3,"Then, Sana ah ah  
Row, row, oh oh  

Heave-ho, oh oh  
Row, row, oh oh  

Steadily, steadily"
yeongdeok-0102,Work_fishing,Work,fishing,http://urisori.co.kr/sound/origin/gb/yeongdeok/yeongdeok-0102.mp3,"@Eya Diya

-Eya Diya Cha  
-Four people row the boat  
-From now on after work  
-The workers are governed  
-Rowing toward the East Sea  
-The sun rises over the East Sea  
-Try rowing, try rowing  
-The fish going away wave their fins  
-The fish coming close close their eyes  
-We surrender to our deceased  
-Thanks to the Dragon King’s virtue  
-Even if the net mesh is three thousand  
-There is a special day to catch fish  
-Pull, oh weary one, pull, oh weary one  
-We caught a lot, try pulling  
-Heave ho, pull even if it’s hard  

"
taean-0306,Work_fishing,Work,fishing,http://urisori.co.kr/sound/origin/cn/taean/taean-0306.mp3,"@Air Air Air Ae Ae Ae He He He He He Ya

- The distant belly beat the drum  
- The adre wheel floated and rose  
- The mare’s sake barrel carried on the deck sways and turns  
- The seven-caught young yellow corvina coming from behind, our ship’s crew all caught and loaded  
- The distant belly beat the drum  
- That meteor sparks have piled up three hundred dong  
- The adre wheel floated and rose  
- Air Air Air Ae Ae Ae He He He He He Ya  
- Air Air Air Ae Ae Ae He He He He He Ya  
- That meteor sparks have piled up three hundred dong  
- E He Oh Uh He Oh, it’s good  
- Previously, only the powder lump and military plank were touched  
- Air Air Air Ae Ae Ae He He He He He Ya  
- From the distant belly, a congratulatory exchange was made  

- E He E Ru, E He is good  
- E He E Ru, E He is good  
- Ume, the young yellow corvina coming from behind, our ship’s crew all caught and loaded  

"
yangyang-1709,Work_fishing,Work,fishing,http://urisori.co.kr/sound/origin/gw/yangyang/yangyang-1709.mp3,"Heo-heui / Eoi  
Eohui / Eohi  
Eohui / Ja  
Heo-eoi / Eoheoi  
Heo-heo / Ja  
Heo-eoi / Ja  
Heo-eohi / Heo-heui  
Eoi / Ja  
Heoi / Ja  
Heoi / Heo-eoi  
Heoi / Ja  
Heo-eohi / Ja  
Heo-eohi / Ja  
Heo-eohi / Ja  
Heo-eohi / Ja  
Pungheung / Pungheung  
Pungheung / Pungheung  
Pungheung / Pungheung  
Heoi / Eoi  
Yeo-i / Yaa  
Eoi / Eoi  
Eoi / Eoi  
Eoi / Eoha  
Eoi / Eoha  
Eoi / Eohe  
Eoi / Eohe  
Heoi / Hae  
Heoi / Hae  
Heoi / Hae  
Heoi / Hae  
Ttinghyeo / Ttinghi  
Ttingya / Ttii-hi  
Ttingheo / Ttiya  
Ttingheo / Ttingya  
Heo-heo / Heo-eo  
Heoi / Heo-yeo  
Eo-heo / Heo-heo  
Eu-eu / Heo-eo-eo  
Ttii-ha / Tting-ha  
Ttii-ha / Tting-ha  
Eoi / Eohe  
Ttinghyo / Ttinghyo  
Ttinghyo / Ttinghyo  
Ttinghyo / Ttinghyo  
Ttinghyo / Ttinghyo  
Ttinghyo / Ttinghyo  
Ttinghyo / Ttinghyo  
Heoi / Heoi  
Heo-heo / Heoi  
Heo-heo / Heoi  
Heoiya / Heoi  
Heoiya / Heoi  
Heoiya / Heoi  
Heoiya / Heoi  
Heoiya / Heoi  
Ttiya / Ttingya  
Ttihi / Ttinghi  
Ttihi / Ttingya  
Ttihiyeo / Ttingya  
Tti-ha / Tting-ha  
Tti-ha / Tting-ha  
Heo-eoi / Ja  
Heo-heo / Heo-eoi  
Heo-heo / Heo-eoi  
Heoi / Heo-heo  
Heoi / Heoi  
Heo-heo / Heo-eo  
Ttinghiya / Ttinghiya  
Ttingihi / Ttinghiya  
Ttiya / Ttinghiya  
Heoi / Heo-eo  
Heoi / Heoi  
Heoi / Heo-eo  
Heoi / Heo-eo  
Chinggara-zzing / Jjinggara-zzing  
Chinggara-zzing / Yeoyeoha  
Chinggara-zzing / Yeoyeoha  
Chinggara-zzing / Yeoyeoha  
Chinggara-zzing / Yeoyeoha  
Chinggara-zzing / Yeoyeoha  
Heoi / Heoi  
Heoi / Heoi  
Heoi / Heoi  
Heoi / Heoi  
Heoi / Heoi  
Heoi / Heoi  
Jjinggara-cha / Jjinggara-cha  
Jjingya / Jjing-iya  
Jjingya / Jjing-iya  
Eo-heo / Jjing-iya  
Eo-heo / Jjing-iya  

(Let's go home)  

»"
seongju-0118,Work_fishing,Work,fishing,http://urisori.co.kr/sound/origin/gb/seongju/seongju-0118.mp3,"@Ongheya

-Ongheya  
-Ongheya  
-Ongheya  
-Heyaheya  
-Jinjinhaya  
-Why like that  
-Slowly go  
-Ongheya  
-Let’s go too  
-Let’s follow  
-Heyaheya  
-Don’t stop  
-To Doyang  
-Let’s accompany  
-Eolssiguna (Hurray)  
-Well done  
-Our worker  
-Gives rice  
-Gives alcohol  
-Oh dear  
-Isn’t it good  
-Watering  
-Planting rice seedlings  
-Eat rice too  
-Drink alcohol too  
-Ongheya  
-In the evening  
-After doing  
-Throbbing pain  
-Build a house  
-Live for ten million years  
-Having done  
-Gagyageogyeo (the first Korean syllables)  
-So pitiful  
-O God  
-Endlessly  
-Going back

"
boryeong-0403,Work_fishing,Work,fishing,http://urisori.co.kr/sound/origin/cn/boryeong/boryeong-0403.mp3,"(Just play it..)
@Eoya Diya

-Eoya Diya  
-Eoya Diya  
-Eoya Diya  
-Eohheoya  
-Eoya Diya  

“Suddenly I appeared, I appeared, oh I appeared, hey”

@Receive it

-Receive it  
-Receive it  
-Receive it  
-Receive it  
-Dongyeonduri  
-Sensechun is  
-Considering days  
-Early days, indeed  
-Winter solstice, twelfth month  
-Cold winter wind blows  
-Hands let go  
-At this fishing ground  
-When walking  
-Your face  
-To see  
-Much effort  
-I did it all  
-But today  
-Seeing your face  
-I am extremely happy  
-Receive it  
-Receive it  
-Receive it  
-Eoya, receive it  
-Receive it  
-Year after year  
-Spring, summer, fall, winter  
-Receive it  
-Receive it  
-As time goes by  
-There is nothing to say  
-Receive it  
-Dongbaeksu (Camellia tree)  
-Green branch  
-So high  
-Tied with string  
-Receive it  
-Receive it  
-Eoya, receive it  
-Receive it  
-Receive it  
-Mountain, oh mountain  
-Baekdu Mountain  
-Getting snow and rain  
-Is it Baekdu Mountain?  
-Receive it  
-Today"
yangyang-1706,Work_fishing,Work,fishing,http://urisori.co.kr/sound/origin/gw/yangyang/yangyang-1706.mp3,"@ Garearaso Garearaso

Garearaso Garearaso  
This Sandae is the Dragon King’s Sandae  
This Sandae is the Seonwon’s Sandae  
Garearaso Garearaso  
Garearaso Garearaso  
This Sandae is our Sandae  
This Sandae is our Sandae  
A year has twelve months and three hundred sixty days  
We must catch this to survive  
Now, whether going or returning  
In early March, we’ll come back again  
If we keep going like this tomorrow, it will be difficult  
The water is cold, but muster your courage  
Let’s receive mercy and get to work  
That old woman walking over there  
If she has a daughter, let her marry  
She does have a daughter, but  
She’s too young to give away  
Have you only heard of the pumpkin taffy from Ulleungdo?  
You haven’t even tasted it, Garearaso Garearaso  
Even I, when going, wonder when I will go again  
Garearaso Garearaso  
A year has twelve months and three hundred sixty days  
Garearaso Garearaso"
namjeju-1111,Work_fishing,Work,fishing,http://urisori.co.kr/sound/origin/jj/namjeju/namjeju-1111.mp3,"There are strong hairtail fish in the Gangnam sea  
Winking as they go, winking as they come  
I am a fisherman with a fishing line and a strong drink  
My drink is a dark, rotten arrowroot wine  
Going here and there  
Even at the end of fishing, I hook a big one  
The strong hairtail fish have returned to the Gangnam sea  
Tonight, before dawn  
If you bring just one with this basket to me  
Whether it goes this way or that way, it’s only strong hairtail fish  
They come in schools  
The schools of hairtail fish playing in the Gangnam sea  
Tonight, you and I  
Let’s be friends and have fun together  
Playing here and there  
Is the act of a true man  
Strong hairtail fish in the Gangnam sea  
Let’s have fun tonight at this fishing spot"
seongju-0712,Work_fishing,Work,fishing,http://urisori.co.kr/sound/origin/gb/seongju/seongju-0712.mp3,"@Ongheya, move along

-Ongheya, move along  
-Ongheya, move along  
-Scoop up the water and gather it  
-Ongheya, move along  
-Somehow, scoop it up  
-It's dry, so it doesn't spread  
-Ongheya, move along  
-Splash splash, scoop it up  
-Ongheya, move along"
tongyeong-0201,Work_fishing,Work,fishing,http://urisori.co.kr/sound/origin/gn/tongyeong/tongyeong-0201.mp3,"Eya / Eya  
Aya / Eoya  
Ik Yaa / Ik Yacha  
Iyara Yaja / Iyara Yaja  
Jeoseoya / Jeoseoya  
Eya Sanyakura / Eya Saniya  
Iyaha / Iya  
Oyacha / Oyacha  
O Ihi / (together)  
Yaiheheyaigo  
Yeiyeohaha  
Ya Saneuya / Ya Saneuyeo  
Soneu Goija / Ya Saneu (together)  
Jeoseoya  
Jeoe  
Jeoseoya  
Senoja / Senoja-cha  
Senoja-cha / Senoja  
Saenoya Geuja / Senoja  
Uk Seochi / Uk Seo  
Uk Seo / Uk Seya  
It is the sound of planting / Uk Seya  
Planting seedlings, sprouting dragon / Uk Seya  
Nakhaetdemu Udaja / Uk Seya  
Uk Ssa / Uk Ssaya"
bukjeju-2106,Work_fishing,Work,fishing,http://urisori.co.kr/sound/origin/jj/bukjeju/bukjeju-2106.mp3,"Ah, this one—could it be that one hairtail fish isn't fresh enough? Why isn't it biting the bait? Oh dear, startled me. Let me call out once.

Gangnam Baduk1) Hairtail fish,
My liquor is rotten three-string2).
Try winking once in Hanyang3) water,
If you go deep, it's a long hairtail3),
If you go shallow4), it's a shallow hairtail5),
From Shemi Kim Jwasu's6) house, the grand ruler,
A straightforward topic7), Orang.
Ask about this liquor and that liquor8),
Tap, tap, tap, ask around.

If you go deep, it's forty shots at long distance,
At medium distance, seventy shots,
At close distance, twenty shots.
Going this way, it doesn't bite,
Going that way, it still doesn't bite.
Let me try giving bait once in Hanyang3).

If you go deep, it's a long hairtail.

(""Ah, ah. This magnet is teasing me, I’ve been asked about it. Something this small just dies—it was real, really real. Oh, good! Asking is good."")

You pull hard, I pull hard,
Try pulling, try pulling.

---

1) Gangnam Sea  
2) My line is a rotten three-string  
3) Hanyang  
4) If you go shallow  
5) Hairtail fish living in the shallow sea  
6) Shemi Kim Jwasu's house. Shemi is Hoewon village, Cheongju City  
7) A straightforward, unbending one  
8) This line, that line  
- The sound of hairtail fish pulling  
>"
boryeong-0513,Work_fishing,Work,fishing,http://urisori.co.kr/sound/origin/cn/boryeong/boryeong-0513.mp3,"(753- Boat Tossing / Bungki Song)  
- Heave-ho, the drum has been beaten, ha ha  
- At Chilsan Bay, we made a full catch  
“Then shall we all go to Janghang Port?”  
- We have reached the waters in front of Janghang  

"
